Label,Temperatura,Humedad,ResistenciaGas
Cafe espresso,31.23,35.07,49.52
Cafe espresso,31.23,35.08,49.92
Cafe espresso,31.24,35.07,49.54
Cafe espresso,31.24,35.06,49.63
Cafe espresso,31.24,35.06,49.75
Cafe espresso,31.23,35.06,49.52
Cafe espresso,31.23,35.05,49.06
Cafe espresso,31.24,35.03,49.17
Cafe espresso,31.24,35.02,48.64
Cafe espresso,31.23,35.01,48.39
Cafe espresso,31.23,35.01,48.28
Cafe espresso,31.23,35.0,48.04
Cafe espresso,31.23,35.0,48.23
Cafe espresso,31.23,35.01,48.81
Cafe espresso,31.23,35.02,48.98
Cafe espresso,31.23,35.04,49.15
Cafe espresso,31.23,35.04,48.84
Cafe espresso,31.23,35.03,48.78
Cafe espresso,31.23,35.02,48.75
Cafe espresso,31.23,35.01,49.0
Cafe espresso,31.23,35.03,49.52
Cafe espresso,31.23,35.04,49.46
Cafe espresso,31.24,35.05,49.34
Cafe espresso,31.24,35.03,49.23
Cafe espresso,31.24,35.03,49.23
Cafe espresso,31.24,35.01,49.06
Cafe espresso,31.24,35.04,49.09
Cafe espresso,31.24,35.03,49.29
Cafe espresso,31.24,35.01,49.23
Cafe espresso,31.23,35.03,49.12
Cafe espresso,31.23,35.05,49.63
Cafe espresso,31.24,35.06,49.57
Cafe espresso,31.23,35.03,49.69
Cafe espresso,31.23,35.03,49.29
Cafe espresso,31.23,35.02,49.06
Cafe espresso,31.23,35.04,49.06
Cafe espresso,31.24,35.01,48.78
Cafe espresso,31.24,35.0,48.7
Cafe espresso,31.24,34.99,48.26
Cafe espresso,31.24,34.99,48.42
Cafe espresso,31.24,35.0,48.81
Cafe espresso,31.24,35.01,49.26
Cafe espresso,31.24,35.02,49.12
Cafe espresso,31.23,35.01,48.45
Cafe espresso,31.23,35.01,48.28
Cafe espresso,31.23,35.01,48.34
Cafe espresso,31.23,35.01,47.77
Cafe espresso,31.23,35.01,46.82
Cafe espresso,31.23,35.01,46.77
Cafe espresso,31.23,35.0,46.46
Cafe espresso,31.23,34.98,46.46
Cafe espresso,31.23,34.97,47.66
Cafe espresso,31.23,34.98,46.77
Cafe espresso,31.23,34.98,47.69
Cafe espresso,31.23,34.97,46.82
Cafe espresso,31.23,34.97,47.88
Cafe espresso,31.24,34.97,48.37
Cafe espresso,31.24,35.0,49.09
Cafe espresso,31.23,35.0,49.6
Cafe espresso,31.23,35.03,50.3
Cafe espresso,31.24,35.07,50.69
Cafe espresso,31.24,35.08,50.48
Cafe espresso,31.24,35.1,50.13
Cafe espresso,31.24,35.1,49.86
Cafe espresso,31.23,35.08,49.15
Cafe espresso,31.23,35.05,49.26
Cafe espresso,31.23,35.05,49.26
Cafe espresso,31.23,35.04,49.12
Cafe espresso,31.23,35.03,49.15
Cafe espresso,31.23,35.04,49.12
Cafe espresso,31.23,35.02,49.15
Cafe espresso,31.22,35.02,48.67
Cafe espresso,31.23,35.03,48.92
Cafe espresso,31.23,35.03,48.56
Cafe espresso,31.23,35.03,48.95
Cafe espresso,31.23,35.03,48.86
Cafe espresso,31.23,35.04,48.75
Cafe espresso,31.23,35.04,48.98
Cafe espresso,31.23,35.05,48.81
Cafe espresso,31.23,35.04,48.84
Cafe espresso,31.23,35.05,49.17
Cafe espresso,31.24,35.07,49.63
Cafe espresso,31.24,35.07,50.25
Cafe espresso,31.24,35.1,50.27
Cafe espresso,31.23,35.09,50.57
Cafe espresso,31.23,35.08,50.22
Cafe espresso,31.22,35.07,49.43
Cafe espresso,31.22,35.06,49.26
Cafe espresso,31.22,35.03,48.5
Cafe espresso,31.23,35.01,48.45
Cafe espresso,31.22,35.02,48.67
Cafe espresso,31.22,35.03,49.03
Cafe espresso,31.22,35.02,48.56
Cafe espresso,31.22,35.04,48.75
Cafe espresso,31.22,35.03,49.03
Cafe espresso,31.22,35.01,48.86
Cafe espresso,31.22,35.02,48.81
Cafe espresso,31.22,35.01,48.78
Cafe espresso,31.22,35.02,48.98
Cafe espresso,31.22,35.02,48.53
Cafe espresso,31.22,35.01,48.89
Cafe espresso,31.22,35.01,48.78
Cafe espresso,31.22,35.01,48.84
Cafe espresso,31.22,35.04,49.17
Cafe espresso,31.22,35.04,49.29
Cafe espresso,31.22,35.04,49.2
Cafe espresso,31.22,35.05,49.26
Cafe espresso,31.22,35.07,49.52
Cafe espresso,31.22,35.08,49.29
Cafe espresso,31.22,35.08,49.32
Cafe espresso,31.21,35.07,49.15
Cafe espresso,31.21,35.06,49.15
Cafe espresso,31.21,35.07,49.09
Cafe espresso,31.22,35.07,48.61
Cafe espresso,31.22,35.07,48.61
Cafe espresso,31.22,35.06,48.78
Cafe espresso,31.22,35.04,48.92
Cafe espresso,31.22,35.07,49.17
Cafe espresso,31.23,35.06,48.81
Cafe espresso,31.23,35.04,48.7
Cafe espresso,31.23,35.04,48.7
Cafe espresso,31.23,35.05,49.17
Cafe espresso,31.23,35.07,49.98
Cafe espresso,31.23,35.07,50.39
Cafe espresso,31.23,35.08,50.94
Cafe espresso,31.22,35.07,50.69
Cafe espresso,31.22,35.08,49.83
Cafe espresso,31.22,35.07,49.32
Cafe espresso,31.22,35.04,49.0
Cafe espresso,31.22,35.04,48.34
Cafe espresso,31.22,35.01,48.45
Cafe espresso,31.21,35.01,48.34
Cafe espresso,31.22,35.0,48.23
Cafe espresso,31.22,35.01,48.12
Cafe espresso,31.21,35.01,47.99
Cafe espresso,31.21,35.02,48.09
Cafe espresso,31.21,35.02,48.09
Cafe espresso,31.22,35.02,48.5
Cafe espresso,31.22,35.01,48.34
Cafe espresso,31.22,35.01,48.81
Cafe espresso,31.22,35.01,48.72
Cafe espresso,31.22,35.02,48.81
Cafe espresso,31.22,35.01,48.92
Cafe espresso,31.22,35.02,49.0
Cafe espresso,31.22,35.01,48.42
Cafe espresso,31.22,35.0,48.53
Cafe espresso,31.22,35.01,48.64
Cafe espresso,31.22,35.02,48.84
Cafe espresso,31.22,35.01,48.56
Cafe espresso,31.22,35.0,48.78
Cafe espresso,31.21,35.01,48.98
Cafe espresso,31.22,35.02,49.52
Cafe espresso,31.21,35.05,49.43
Cafe espresso,31.22,35.05,49.75
Cafe espresso,31.21,35.06,49.72
Cafe espresso,31.21,35.05,49.37
Cafe espresso,31.21,35.05,49.4
Cafe espresso,31.21,35.04,49.29
Cafe espresso,31.21,35.05,49.26
Cafe espresso,31.22,35.05,49.46
Cafe espresso,31.22,35.06,49.4
Cafe espresso,31.22,35.07,49.57
Cafe espresso,31.22,35.07,49.69
Cafe espresso,31.22,35.08,49.95
Cafe espresso,31.21,35.08,49.89
Cafe espresso,31.21,35.06,49.17
Cafe espresso,31.21,35.05,48.95
Cafe espresso,31.21,35.04,48.45
Cafe espresso,31.21,35.02,48.37
Cafe espresso,31.21,35.01,48.07
Cafe espresso,31.22,35.01,48.53
Cafe espresso,31.22,35.02,48.61
Cafe espresso,31.23,35.02,48.78
Cafe espresso,31.23,35.02,49.0
Cafe espresso,31.23,35.04,49.15
Cafe espresso,31.23,35.04,49.66
Cafe espresso,31.22,35.06,50.42
Cafe espresso,31.22,35.09,50.87
Cafe espresso,31.22,35.12,51.33
Cafe espresso,31.21,35.11,51.18
Cafe espresso,31.21,35.09,50.51
Cafe espresso,31.2,35.1,50.33
Cafe espresso,31.21,35.08,49.92
Cafe espresso,31.21,35.06,49.49
Cafe espresso,31.21,35.06,49.4
Cafe espresso,31.2,35.04,49.34
Cafe espresso,31.2,35.04,49.52
Cafe espresso,31.2,35.06,49.12
Cafe espresso,31.2,35.06,48.95
Cafe espresso,31.2,35.06,49.26
Cafe espresso,31.2,35.06,49.23
Cafe espresso,31.2,35.08,49.12
Cafe espresso,31.2,35.08,49.09
Cafe espresso,31.2,35.08,49.12
Cafe espresso,31.2,35.06,48.81
Cafe espresso,31.2,35.06,49.37
Cafe espresso,31.2,35.07,49.0
Cafe espresso,31.2,35.06,48.67
Cafe espresso,31.2,35.07,48.81
Cafe espresso,31.2,35.07,48.78
Cafe espresso,31.21,35.08,48.61
Cafe espresso,31.21,35.08,48.53
Cafe espresso,31.21,35.08,48.64
Cafe espresso,31.21,35.06,48.81
Cafe espresso,31.21,35.08,49.09
Cafe espresso,31.22,35.09,49.09
Cafe espresso,31.22,35.11,49.72
Cafe espresso,31.22,35.09,49.92
Cafe espresso,31.21,35.09,49.63
Cafe espresso,31.22,35.08,49.37
Cafe espresso,31.22,35.09,49.69
Cafe espresso,31.22,35.09,49.69
Cafe espresso,31.21,35.06,49.72
Cafe espresso,31.21,35.08,49.69
Cafe espresso,31.21,35.08,49.17
Cafe espresso,31.21,35.07,49.46
Cafe espresso,31.21,35.08,49.2
Cafe espresso,31.21,35.06,49.2
Cafe espresso,31.21,35.05,49.06
Cafe espresso,31.21,35.04,48.92
Cafe espresso,31.21,35.04,49.15
Cafe espresso,31.21,35.03,48.98
Cafe espresso,31.21,35.02,48.56
Cafe espresso,31.21,35.0,47.93
Cafe espresso,31.21,34.99,48.09
Cafe espresso,31.21,34.98,47.72
Cafe espresso,31.22,34.97,47.74
Cafe espresso,31.22,34.96,47.66
Cafe espresso,31.21,34.97,47.88
Cafe espresso,31.21,34.97,47.74
Cafe espresso,31.21,34.98,48.26
Cafe espresso,31.21,34.98,48.07
Cafe espresso,31.21,34.98,48.37
Cafe espresso,31.2,34.98,47.99
Cafe espresso,31.21,34.96,48.15
Cafe espresso,31.21,34.96,48.2
Cafe espresso,31.21,34.96,48.5
Cafe espresso,31.21,34.97,48.67
Cafe espresso,31.2,34.99,48.7
Cafe espresso,31.2,35.0,48.72
Cafe espresso,31.2,34.99,48.34
Cafe espresso,31.2,35.01,48.59
Cafe espresso,31.2,35.01,48.17
Cafe espresso,31.2,35.01,48.45
Cafe espresso,31.2,35.02,48.59
Cafe espresso,31.2,35.02,48.89
Cafe espresso,31.21,35.04,49.0
Cafe espresso,31.21,35.05,49.46
Cafe espresso,31.21,35.04,49.75
Cafe espresso,31.21,35.05,49.43
Cafe espresso,31.21,35.04,49.86
Cafe espresso,31.21,35.04,49.4
Cafe espresso,31.21,35.04,49.37
Cafe espresso,31.21,35.04,49.57
Cafe espresso,31.21,35.04,49.46
Cafe espresso,31.21,35.03,49.23
Cafe espresso,31.21,35.04,49.43
Cafe espresso,31.21,35.02,49.63
Cafe espresso,31.21,35.04,49.46
Cafe espresso,31.21,35.05,49.63
Cafe espresso,31.21,35.04,49.66
Cafe espresso,31.21,35.04,49.34
Cafe espresso,31.21,35.01,49.78
Cafe espresso,31.21,35.03,50.16
Cafe espresso,31.2,35.02,49.63
Cafe espresso,31.2,35.03,49.49
Cafe espresso,31.2,35.03,49.23
Cafe espresso,31.2,35.02,49.06
Cafe espresso,31.2,35.02,49.15
Cafe espresso,31.2,35.02,48.72
Cafe espresso,31.2,35.02,48.78
Cafe espresso,31.2,35.02,48.45
Cafe espresso,31.2,35.02,48.04
Cafe espresso,31.2,35.01,48.31
Cafe espresso,31.2,34.99,48.12
Cafe espresso,31.2,35.0,48.39
Cafe espresso,31.21,35.02,48.64
Cafe espresso,31.21,35.02,48.86
Cafe espresso,31.21,35.02,49.09
Cafe espresso,31.21,35.01,49.72
Cafe espresso,31.21,35.04,50.13
Cafe espresso,31.21,35.06,50.78
Cafe espresso,31.21,35.05,50.75
Cafe espresso,31.21,35.06,50.51
Cafe espresso,31.21,35.06,50.66
Cafe espresso,31.21,35.06,50.57
Cafe espresso,31.21,35.05,50.57
Cafe espresso,31.21,35.04,50.54
Cafe espresso,31.21,35.04,50.22
Cafe espresso,31.2,35.05,50.33
Cafe espresso,31.2,35.04,50.22
Cafe espresso,31.2,35.04,50.19
Cafe espresso,31.2,35.04,50.1
Cafe espresso,31.21,35.04,49.95
Cafe espresso,31.21,35.03,49.75
Cafe espresso,31.21,35.02,50.22
Cafe espresso,31.21,35.02,50.22
Cafe espresso,31.21,35.04,50.22
Cafe espresso,31.21,35.05,50.39
Cafe espresso,31.21,35.05,49.89
Cafe espresso,31.21,35.03,50.1
Cafe espresso,31.21,35.03,49.78
Cafe espresso,31.2,35.03,49.78
Cafe espresso,31.21,35.02,49.72
Cafe espresso,31.21,35.01,49.43
Cafe espresso,31.21,35.01,49.37
Cafe espresso,31.21,35.02,49.75
Cafe espresso,31.2,35.02,49.92
Cafe espresso,31.21,35.03,49.52
Cafe espresso,31.21,35.01,49.57
Cafe espresso,31.21,35.02,49.75
Cafe espresso,31.21,35.01,49.54
Cafe espresso,31.21,35.0,49.46
Cafe espresso,31.21,34.99,49.17
Cafe espresso,31.21,34.99,49.12
Cafe espresso,31.21,34.99,49.2
Cafe espresso,31.22,35.0,49.72
Cafe espresso,31.22,35.03,50.1
Cafe espresso,31.22,35.02,50.75
Cafe espresso,31.22,35.04,50.9
Cafe espresso,31.21,35.04,50.48
Cafe espresso,31.21,35.04,50.51
Cafe espresso,31.22,35.03,50.39
Cafe espresso,31.22,35.02,50.13
Cafe espresso,31.22,35.01,49.63
Cafe espresso,31.21,34.99,49.29
Cafe espresso,31.21,34.98,48.72
Cafe espresso,31.21,34.97,48.7
Cafe espresso,31.21,34.96,48.12
Cafe espresso,31.21,34.95,48.07
Cafe espresso,31.21,34.95,47.96
Cafe espresso,31.21,34.92,46.77
Cafe espresso,31.21,34.94,47.8
Cafe espresso,31.21,34.92,48.2
Cafe espresso,31.21,34.93,48.28
Cafe espresso,31.21,34.94,48.45
Cafe espresso,31.21,34.95,48.34
Cafe espresso,31.21,34.96,48.42
Cafe espresso,31.21,34.98,48.72
Cafe espresso,31.21,34.99,49.06
Cafe espresso,31.21,35.01,49.46
Cafe espresso,31.21,35.02,50.22
Cafe espresso,31.21,35.01,50.22
Cafe espresso,31.21,35.03,50.25
Cafe espresso,31.21,35.01,49.95
Cafe espresso,31.21,35.03,50.07
Cafe espresso,31.21,35.02,50.27
Cafe espresso,31.21,35.02,49.83
Cafe espresso,31.2,35.01,49.32
Cafe espresso,31.2,34.99,49.12
Cafe espresso,31.2,34.99,48.45
Cafe espresso,31.21,34.98,48.26
Cafe espresso,31.21,34.98,48.45
Cafe espresso,31.2,34.99,48.81
Cafe espresso,31.2,34.98,49.32
Cafe espresso,31.2,34.98,49.06
Cafe espresso,31.2,34.98,49.15
Cafe espresso,31.2,34.98,48.86
Cafe espresso,31.21,34.98,49.23
Cafe espresso,31.21,34.99,49.34
Cafe espresso,31.2,34.98,49.43
Cafe espresso,31.2,34.99,49.09
Cafe espresso,31.2,34.99,48.53
Cafe espresso,31.21,34.99,48.59
Cafe espresso,31.21,34.98,48.67
Cafe espresso,31.2,34.99,48.98
Cafe espresso,31.21,34.99,48.98
Cafe espresso,31.21,35.01,49.23
Cafe espresso,31.21,35.0,49.23
Cafe espresso,31.2,34.98,49.15
Cafe espresso,31.2,34.99,49.4
Cafe espresso,31.2,34.99,49.43
Cafe espresso,31.2,34.99,48.89
Cafe espresso,31.2,34.98,48.53
Cafe espresso,31.2,34.98,48.39
Cafe espresso,31.2,34.98,48.64
Cafe espresso,31.2,34.99,48.53
Cafe espresso,31.2,34.99,48.56
Cafe espresso,31.2,35.01,48.89
Cafe espresso,31.2,35.01,48.98
Cafe espresso,31.2,35.0,48.92
Cafe espresso,31.2,35.02,48.84
Cafe espresso,31.2,35.02,48.5
Cafe espresso,31.19,34.98,48.56
Cafe espresso,31.19,34.97,47.74
Cafe espresso,31.19,34.96,46.66
Cafe espresso,31.19,34.95,46.72
Cafe espresso,31.19,34.95,46.46
Cafe espresso,31.19,34.95,46.61
Cafe espresso,31.19,34.96,46.61
Cafe espresso,31.18,34.96,46.41
Cafe espresso,31.19,34.96,46.72
Cafe espresso,31.18,34.97,46.66
Cafe espresso,31.19,34.97,47.9
Cafe espresso,31.18,34.97,47.88
Cafe espresso,31.19,34.99,47.9
Cafe espresso,31.19,34.98,48.09
Cafe espresso,31.18,34.99,48.2
Cafe espresso,31.19,34.99,48.39
Cafe espresso,31.19,35.0,48.12
Cafe espresso,31.19,35.0,48.5
Cafe espresso,31.19,35.0,48.2
Cafe espresso,31.19,35.0,47.88
Cafe espresso,31.19,35.0,47.72
Cafe espresso,31.18,35.0,48.2
Cafe espresso,31.19,35.0,48.09
Cafe espresso,31.19,35.0,47.88
Cafe espresso,31.19,34.99,48.17
Cafe espresso,31.19,34.99,48.5
Cafe espresso,31.19,35.0,48.89
Cafe espresso,31.19,35.0,48.95
Cafe espresso,31.19,35.01,49.15
Cafe espresso,31.18,35.0,49.32
Cafe espresso,31.18,35.0,49.15
Cafe espresso,31.18,35.0,49.15
Cafe espresso,31.18,35.0,49.06
Cafe espresso,31.18,34.98,48.78
Cafe espresso,31.18,34.97,48.84
Cafe espresso,31.17,34.97,48.7
Cafe espresso,31.18,34.97,48.72
Cafe espresso,31.18,34.97,48.92
Cafe espresso,31.18,34.96,49.03
Cafe espresso,31.18,34.96,49.2
Cafe espresso,31.18,34.97,49.15
Cafe espresso,31.18,34.96,49.37
Cafe espresso,31.18,34.97,49.57
Cafe espresso,31.18,34.97,49.06
Cafe espresso,31.17,34.97,49.34
Cafe espresso,31.17,34.96,49.37
Cafe espresso,31.17,34.97,49.26
Cafe espresso,31.18,34.97,49.43
Cafe espresso,31.18,34.99,49.66
Cafe espresso,31.18,34.98,49.92
Cafe espresso,31.18,35.0,49.81
Cafe espresso,31.18,34.99,49.37
Cafe espresso,31.18,34.98,49.4
Cafe espresso,26.54,35.01,30.02
Cafe espresso,26.56,34.91,29.75
Cafe espresso,26.57,34.78,29.58
Cafe espresso,26.58,34.65,29.4
Cafe espresso,26.59,34.58,29.5
Cafe espresso,26.6,34.79,29.95
Cafe espresso,26.61,35.2,30.49
Cafe espresso,26.63,35.64,30.84
Cafe espresso,26.64,36.03,31.23
Cafe espresso,26.65,36.34,31.67
Cafe espresso,26.66,36.55,31.78
Cafe espresso,26.68,36.67,31.98
Cafe espresso,26.69,36.74,32.12
Cafe espresso,26.7,36.73,32.17
Cafe espresso,26.72,36.6,31.69
Cafe espresso,26.73,36.36,31.29
Cafe espresso,26.74,36.04,30.69
Cafe espresso,26.75,35.76,30.21
Cafe espresso,26.77,35.52,30.04
Cafe espresso,26.78,35.39,30.04
Cafe espresso,26.79,35.34,30.23
Cafe espresso,26.81,35.34,30.58
Cafe espresso,26.82,35.34,30.69
Cafe espresso,26.84,35.31,30.84
Cafe espresso,26.85,35.29,31.25
Cafe espresso,26.86,35.3,31.39
Cafe espresso,26.88,35.26,31.41
Cafe espresso,26.89,35.2,30.75
Cafe espresso,26.9,35.07,30.4
Cafe espresso,26.92,34.97,30.6
Cafe espresso,26.93,35.01,31.27
Cafe espresso,26.95,35.12,31.76
Cafe espresso,26.96,35.25,32.07
Cafe espresso,26.98,35.3,31.93
Cafe espresso,26.99,35.23,31.53
Cafe espresso,27.01,35.1,31.29
Cafe espresso,27.03,34.96,31.16
Cafe espresso,27.04,34.81,31.07
Cafe espresso,27.06,34.69,30.84
Cafe espresso,27.07,34.57,30.6
Cafe espresso,27.09,34.44,30.42
Cafe espresso,27.11,34.36,30.4
Cafe espresso,27.12,34.31,30.42
Cafe espresso,27.14,34.31,30.6
Cafe espresso,27.16,34.33,30.78
Cafe espresso,27.17,34.36,31.0
Cafe espresso,27.19,34.4,31.07
Cafe espresso,27.21,34.45,31.32
Cafe espresso,27.23,34.5,31.36
Cafe espresso,27.24,34.52,31.29
Cafe espresso,27.26,34.49,31.07
Cafe espresso,27.28,34.47,31.04
Cafe espresso,27.3,34.44,31.18
Cafe espresso,27.32,34.47,31.34
Cafe espresso,27.34,34.52,31.62
Cafe espresso,27.35,34.57,31.69
Cafe espresso,27.37,34.58,31.86
Cafe espresso,27.39,34.56,31.62
Cafe espresso,27.41,34.5,31.2
Cafe espresso,27.43,34.39,31.07
Cafe espresso,27.44,34.35,31.2
Cafe espresso,27.46,34.34,31.43
Cafe espresso,27.48,34.32,31.39
Cafe espresso,27.5,34.28,31.5
Cafe espresso,27.52,34.3,31.62
Cafe espresso,27.54,34.31,31.64
Cafe espresso,27.55,34.31,31.74
Cafe espresso,27.57,34.28,31.48
Cafe espresso,27.59,34.25,31.53
Cafe espresso,27.61,34.24,31.67
Cafe espresso,27.63,34.23,31.81
Cafe espresso,27.65,34.22,31.83
Cafe espresso,27.67,34.19,31.53
Cafe espresso,27.69,34.12,31.32
Cafe espresso,27.7,34.06,31.32
Cafe espresso,27.72,34.06,31.6
Cafe espresso,27.74,34.12,31.88
Cafe espresso,27.76,34.11,31.64
Cafe espresso,27.78,34.06,31.6
Cafe espresso,27.8,34.05,32.07
Cafe espresso,27.82,34.1,32.07
Cafe espresso,27.84,34.1,32.12
Cafe espresso,27.86,34.11,32.0
Cafe espresso,27.88,34.17,32.44
Cafe espresso,27.89,34.31,32.86
Cafe espresso,27.91,34.54,33.35
Cafe espresso,27.94,34.72,33.64
Cafe espresso,27.95,34.78,33.07
Cafe espresso,27.98,34.66,32.56
Cafe espresso,27.99,34.51,32.29
Cafe espresso,28.01,34.42,32.39
Cafe espresso,28.03,34.34,32.31
Cafe espresso,28.05,34.27,32.54
Cafe espresso,28.07,34.27,32.59
Cafe espresso,28.09,34.23,32.19
Cafe espresso,28.11,34.15,32.12
Cafe espresso,28.13,34.11,32.44
Cafe espresso,28.15,34.14,32.66
Cafe espresso,28.17,34.15,32.56
Cafe espresso,28.19,34.07,32.14
Cafe espresso,28.2,33.98,31.98
Cafe espresso,28.22,33.91,31.95
Cafe espresso,28.24,33.85,31.93
Cafe espresso,28.26,33.77,31.98
Cafe espresso,28.28,33.7,31.83
Cafe espresso,28.3,33.69,32.22
Cafe espresso,28.32,33.77,32.76
Cafe espresso,28.34,33.89,33.32
Cafe espresso,28.36,33.98,33.46
Cafe espresso,28.38,34.0,32.99
Cafe espresso,28.39,33.93,32.64
Cafe espresso,28.41,33.87,32.66
Cafe espresso,28.43,33.88,33.14
Cafe espresso,28.46,33.93,33.35
Cafe espresso,28.47,33.92,33.17
Cafe espresso,28.5,33.82,32.74
Cafe espresso,28.51,33.72,32.71
Cafe espresso,28.53,33.7,33.04
Cafe espresso,28.55,33.67,32.99
Cafe espresso,28.58,33.64,32.99
Cafe espresso,28.59,33.57,32.86
Cafe espresso,28.61,33.51,32.91
Cafe espresso,28.63,33.47,33.2
Cafe espresso,28.65,33.49,33.56
Cafe espresso,28.67,33.53,33.67
Cafe espresso,28.69,33.52,33.67
Cafe espresso,28.7,33.47,33.4
Cafe espresso,28.72,33.4,33.12
Cafe espresso,28.74,33.32,33.04
Cafe espresso,28.76,33.28,33.02
Cafe espresso,28.77,33.26,32.99
Cafe espresso,28.79,33.24,32.91
Cafe espresso,28.81,33.2,32.89
Cafe espresso,28.83,33.17,32.51
Cafe espresso,28.84,33.21,32.99
Cafe espresso,28.86,33.31,33.32
Cafe espresso,28.88,33.4,33.53
Cafe espresso,28.9,33.4,33.4
Cafe espresso,28.92,33.33,33.14
Cafe espresso,28.94,33.22,32.84
Cafe espresso,28.96,33.13,32.81
Cafe espresso,28.97,33.12,33.22
Cafe espresso,28.99,33.15,33.51
Cafe espresso,29.0,33.21,33.69
Cafe espresso,29.02,33.29,33.96
Cafe espresso,29.04,33.31,33.61
Cafe espresso,29.06,33.25,33.56
Cafe espresso,29.08,33.17,33.3
Cafe espresso,29.1,33.06,33.14
Cafe espresso,29.12,32.96,33.04
Cafe espresso,29.14,32.91,32.91
Cafe espresso,29.16,32.9,32.99
Cafe espresso,29.17,32.87,33.04
Cafe espresso,29.19,32.84,33.12
Cafe espresso,29.2,32.82,33.17
Cafe espresso,29.22,32.75,32.96
Cafe espresso,29.24,32.7,33.04
Cafe espresso,29.26,32.72,33.22
Cafe espresso,29.27,32.7,32.99
Cafe espresso,29.29,32.61,32.94
Cafe espresso,29.3,32.57,32.91
Cafe espresso,29.32,32.59,33.12
Cafe espresso,29.34,32.61,33.48
Cafe espresso,29.35,32.65,33.59
Cafe espresso,29.37,32.65,33.35
Cafe espresso,29.39,32.58,33.09
Cafe espresso,29.41,32.46,32.74
Cafe espresso,29.42,32.35,32.66
Cafe espresso,29.43,32.29,32.86
Cafe espresso,29.45,32.33,33.38
Cafe espresso,29.46,32.38,33.8
Cafe espresso,29.48,32.42,33.96
Cafe espresso,29.49,32.46,34.23
Cafe espresso,29.5,32.51,34.45
Cafe espresso,29.52,32.51,34.45
Cafe espresso,29.53,32.54,34.57
Cafe espresso,29.55,32.59,34.9
Cafe espresso,29.57,32.6,34.65
Cafe espresso,29.58,32.51,34.1
Cafe espresso,29.6,32.41,33.64
Cafe espresso,29.61,32.37,33.8
Cafe espresso,29.63,32.31,33.56
Cafe espresso,29.64,32.23,33.56
Cafe espresso,29.65,32.26,34.02
Cafe espresso,29.67,32.33,34.18
Cafe espresso,29.68,32.42,34.51
Cafe espresso,29.7,32.57,34.65
Cafe espresso,29.71,32.63,34.65
Cafe espresso,29.73,32.59,34.18
Cafe espresso,29.74,32.44,33.53
Cafe espresso,29.76,32.3,33.48
Cafe espresso,29.78,32.2,33.32
Cafe espresso,29.79,32.14,33.59
Cafe espresso,29.8,32.11,33.48
Cafe espresso,29.82,32.08,33.59
Cafe espresso,29.83,32.08,33.61
Cafe espresso,29.84,32.1,34.02
Cafe espresso,29.86,32.11,34.18
Cafe espresso,29.87,32.09,34.04
Cafe espresso,29.89,32.07,33.99
Cafe espresso,29.9,32.03,33.8
Cafe espresso,29.92,31.93,33.72
Cafe espresso,29.94,31.8,33.4
Cafe espresso,29.95,31.72,33.14
Cafe espresso,29.96,31.7,33.46
Cafe espresso,29.97,31.76,34.15
Cafe espresso,29.99,31.87,34.65
Cafe espresso,30.0,31.9,34.65
Cafe espresso,30.01,31.84,34.29
Cafe espresso,30.03,31.74,33.88
Cafe espresso,30.04,31.77,34.57
Cafe espresso,30.05,31.79,34.68
Cafe espresso,30.07,31.78,34.45
Cafe espresso,30.08,31.72,33.83
Cafe espresso,30.1,31.59,33.43
Cafe espresso,30.11,31.49,32.94
Cafe espresso,30.13,31.43,33.14
Cafe espresso,30.14,31.37,33.56
Cafe espresso,30.15,31.34,33.43
Cafe espresso,30.17,31.41,34.4
Cafe espresso,30.18,31.48,34.15
Cafe espresso,30.19,31.5,34.26
Cafe espresso,30.2,31.48,33.8
Cafe espresso,30.22,31.42,33.99
Cafe espresso,30.23,31.34,33.22
Cafe espresso,30.25,31.24,33.12
Cafe espresso,30.26,31.21,33.14
Cafe espresso,30.27,31.15,33.25
Cafe espresso,30.29,31.1,33.51
Cafe espresso,30.3,31.13,33.8
Cafe espresso,30.31,31.18,33.77
Cafe espresso,30.32,31.14,33.53
Cafe espresso,30.33,31.09,33.56
Cafe espresso,30.35,31.1,33.51
Cafe espresso,30.36,31.08,33.35
Cafe espresso,30.37,31.05,33.4
Cafe espresso,30.38,31.1,33.8
Cafe espresso,30.39,31.22,34.43
Cafe espresso,30.4,31.31,34.43
Cafe espresso,30.42,31.37,34.82
Cafe espresso,30.43,31.44,34.88
Cafe espresso,30.44,31.43,34.82
Cafe espresso,30.45,31.39,34.74
Cafe espresso,30.47,31.39,35.02
Cafe espresso,30.48,31.37,34.71
Cafe espresso,30.49,31.36,34.65
Cafe espresso,30.5,31.35,34.93
Cafe espresso,30.51,31.4,35.37
Cafe espresso,30.52,31.41,35.4
Cafe espresso,30.53,31.39,35.31
Cafe espresso,30.55,31.34,34.79
Cafe espresso,30.56,31.23,34.57
Cafe espresso,30.57,31.16,34.29
Cafe espresso,30.59,31.13,34.82
Cafe espresso,30.6,31.11,34.85
Cafe espresso,30.6,31.09,34.79
Cafe espresso,30.61,31.03,34.76
Cafe espresso,30.62,31.09,35.11
Cafe espresso,30.63,31.09,35.11
Cafe espresso,30.64,31.08,35.02
Cafe espresso,30.65,31.08,34.99
Cafe espresso,30.66,31.09,35.08
