Label,Temperatura,Humedad,Presion,ResistenciaGas
Alcohol,33.46,32.89,42949532.00,5.68
Alcohol,33.46,32.90,42949532.00,5.68
Alcohol,33.46,32.91,42949532.00,5.68
Alcohol,33.46,32.90,42949532.00,5.68
Alcohol,33.46,32.91,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.46,32.91,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.90,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.91,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.46,32.88,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.46,32.89,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.87,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.87,42949532.00,5.68
Alcohol,33.45,32.87,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.46,32.89,42949532.00,5.68
Alcohol,33.45,32.90,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.89,42949532.00,5.68
Alcohol,33.45,32.88,42949532.00,5.68
Alcohol,33.45,32.86,42949532.00,5.68
Alcohol,33.46,32.87,42949532.00,5.68
Alcohol,33.45,32.87,42949532.00,5.68
Alcohol,33.45,32.86,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.87,42949532.00,5.68
Alcohol,33.46,32.86,42949532.00,5.68
Alcohol,33.45,32.87,42949532.00,5.68
Alcohol,33.46,32.88,42949532.00,5.68
Alcohol,33.45,32.87,42949532.00,5.68
Alcohol,33.45,32.85,42949532.00,5.68
Alcohol,33.45,32.86,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.45,32.87,42949532.00,5.68
Alcohol,33.45,32.85,42949532.00,5.68
Alcohol,33.45,32.87,42949532.00,5.68
Alcohol,33.45,32.85,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.87,42949532.00,5.68
Alcohol,33.46,32.87,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.83,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.83,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.84,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.85,42949532.00,5.68
Alcohol,33.46,32.84,42949532.00,5.68
Alcohol,33.46,32.84,42949532.00,5.68
Alcohol,33.46,32.84,42949532.00,5.68
Alcohol,33.46,32.84,42949532.00,5.68
Alcohol,33.46,32.84,42949532.00,5.68
Alcohol,33.46,32.84,42949532.00,5.68
Alcohol,33.45,32.83,42949532.00,5.68
Alcohol,33.45,32.85,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.85,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.83,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.85,42949532.00,5.68
Alcohol,33.45,32.83,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.83,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.83,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.83,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.44,32.84,42949532.00,5.68
Alcohol,33.45,32.84,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.83,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.81,42949532.00,5.68
Alcohol,33.45,32.81,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.81,42949532.00,5.68
Alcohol,33.45,32.81,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.81,42949532.00,5.68
Alcohol,33.45,32.81,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.81,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.82,42949532.00,5.68
Alcohol,33.45,32.83,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.81,42949532.00,5.68
Alcohol,33.44,32.81,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.81,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.81,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.84,42949532.00,5.68
Alcohol,33.44,32.84,42949532.00,5.68
Alcohol,33.43,32.84,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.44,32.84,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.84,42949532.00,5.68
Alcohol,33.43,32.84,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.84,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.84,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.84,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.84,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.84,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.81,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.83,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.43,32.82,42949532.00,5.68
Alcohol,33.42,32.84,42949532.00,5.68
Alcohol,33.42,32.83,42949532.00,5.68
Alcohol,33.42,32.83,42949532.00,5.68
Alcohol,33.42,32.85,42949532.00,5.68
Alcohol,33.42,32.84,42949532.00,5.68
Alcohol,33.42,32.83,42949532.00,5.68
Alcohol,33.42,32.84,42949532.00,5.68
Alcohol,33.42,32.84,42949532.00,5.68
Alcohol,33.42,32.84,42949532.00,5.68
Alcohol,33.42,32.86,42949532.00,5.68
Alcohol,33.42,32.85,42949532.00,5.68
Alcohol,33.42,32.87,42949532.00,5.68
Alcohol,33.42,32.86,42949532.00,5.68
Alcohol,33.42,32.86,42949532.00,5.68
Alcohol,33.42,32.86,42949532.00,5.68
Alcohol,33.42,32.87,42949532.00,5.68
Alcohol,33.41,32.87,42949532.00,5.68
Alcohol,33.41,32.87,42949532.00,5.68
Alcohol,33.41,32.87,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.90,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.90,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.87,42949532.00,5.68
Alcohol,33.41,32.89,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.90,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.41,32.90,42949532.00,5.68
Alcohol,33.40,32.88,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.90,42949532.00,5.68
Alcohol,33.40,32.90,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.90,42949532.00,5.68
Alcohol,33.40,32.91,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.91,42949532.00,5.68
Alcohol,33.40,32.89,42949532.00,5.68
Alcohol,33.40,32.91,42949532.00,5.68
Alcohol,33.40,32.90,42949532.00,5.68
Alcohol,33.40,32.91,42949532.00,5.68
Alcohol,33.41,32.89,42949532.00,5.68
Alcohol,33.41,32.91,42949532.00,5.68
Alcohol,33.41,32.90,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.41,32.87,42949532.00,5.68
Alcohol,33.41,32.88,42949532.00,5.68
Alcohol,33.42,32.86,42949532.00,5.68
Alcohol,33.42,32.87,42949532.00,5.68
Alcohol,33.42,32.86,42949532.00,5.68
Alcohol,33.43,32.86,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.86,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.86,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.43,32.85,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.83,42949532.00,5.68
Alcohol,33.44,32.85,42949532.00,5.68
Alcohol,33.44,32.85,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.84,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.81,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.82,42949532.00,5.68
Alcohol,33.44,32.81,42949532.00,5.68
Alcohol,33.44,32.81,42949532.00,5.68
Alcohol,33.44,32.80,42949532.00,5.68
Alcohol,33.43,32.81,42949532.00,5.68
Alcohol,33.43,32.81,42949532.00,5.68
Alcohol,33.43,32.81,42949532.00,5.68
Alcohol,33.43,32.79,42949532.00,5.68
Alcohol,33.43,32.81,42949532.00,5.68
Alcohol,33.43,32.80,42949532.00,5.68
Alcohol,33.43,32.81,42949532.00,5.68
Alcohol,33.43,32.80,42949532.00,5.68
Alcohol,33.43,32.79,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.79,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.42,32.77,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.79,42949532.00,5.68
Alcohol,33.43,32.79,42949532.00,5.68
Alcohol,33.43,32.79,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.78,42949532.00,5.68
Alcohol,33.44,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.44,32.76,42949532.00,5.68
Alcohol,33.44,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.44,32.76,42949532.00,5.68
Alcohol,33.44,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.75,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.76,42949532.00,5.68
Alcohol,33.43,32.77,42949532.00,5.68
Alcohol,33.43,32.75,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.77,42949532.00,5.68
Alcohol,33.42,32.77,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.77,42949532.00,5.68
Alcohol,33.42,32.77,42949532.00,5.68
Alcohol,33.42,32.77,42949532.00,5.68
Alcohol,33.42,32.77,42949532.00,5.68
Alcohol,33.41,32.77,42949532.00,5.68
Alcohol,33.42,32.77,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.41,32.77,42949532.00,5.68
Alcohol,33.41,32.77,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.77,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.75,42949532.00,5.68
Alcohol,33.41,32.75,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.75,42949532.00,5.68
Alcohol,33.41,32.75,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.41,32.75,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.76,42949532.00,5.68
Alcohol,33.41,32.77,42949532.00,5.68
Alcohol,33.41,32.75,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.74,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.42,32.76,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.41,32.73,42949532.00,5.68
Alcohol,33.42,32.74,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.42,32.75,42949532.00,5.68
Alcohol,33.42,32.74,42949532.00,5.68
Alcohol,33.42,32.73,42949532.00,5.68
Alcohol,33.42,32.73,42949532.00,5.68
Alcohol,33.42,32.74,42949532.00,5.68
Alcohol,33.42,32.73,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.71,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.71,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.71,42949532.00,5.68
Alcohol,33.41,32.72,42949532.00,5.68
Alcohol,33.42,32.72,42949532.00,5.68
Alcohol,33.42,32.70,42949532.00,5.68
Alcohol,33.42,32.71,42949532.00,5.68
Alcohol,33.42,32.70,42949532.00,5.68
Alcohol,33.42,32.69,42949532.00,5.68
Alcohol,33.42,32.71,42949532.00,5.68
Alcohol,33.42,32.70,42949532.00,5.69
Alcohol,33.42,32.69,42949532.00,5.71
Alcohol,33.42,32.69,42949532.00,5.71
Alcohol,33.42,32.68,42949532.00,5.68
Alcohol,33.42,32.67,42949532.00,5.68
Alcohol,33.42,32.67,42949532.00,5.68
Alcohol,33.42,32.67,42949532.00,5.68
Alcohol,33.42,32.67,42949532.00,5.68
Alcohol,33.42,32.66,42949532.00,5.68
Alcohol,33.42,32.68,42949532.00,5.68
Alcohol,33.42,32.67,42949532.00,5.68
Alcohol,33.42,32.66,42949532.00,5.68
Alcohol,33.42,32.67,42949532.00,5.68
Alcohol,33.42,32.65,42949532.00,5.68
Alcohol,33.42,32.67,42949532.00,5.68
Alcohol,33.42,32.65,42949532.00,5.70
Alcohol,33.42,32.65,42949532.00,5.76
Alcohol,33.43,32.65,42949532.00,5.77
Alcohol,33.43,32.63,42949532.00,5.77
Alcohol,33.43,32.63,42949532.00,5.75
Alcohol,33.43,32.64,42949532.00,5.73
Alcohol,33.43,32.64,42949532.00,5.68
Alcohol,33.43,32.63,42949532.00,5.68
Alcohol,33.43,32.64,42949532.00,5.68
Alcohol,33.43,32.63,42949532.00,5.68
Alcohol,33.43,32.64,42949532.00,5.68
Alcohol,33.43,32.64,42949532.00,5.68
Alcohol,33.43,32.64,42949532.00,5.68
Alcohol,33.43,32.64,42949532.00,5.68
Alcohol,33.43,32.64,42949532.00,5.68
Alcohol,33.42,32.63,42949532.00,5.70
Alcohol,33.42,32.63,42949532.00,5.70
Alcohol,33.42,32.62,42949532.00,5.68
Alcohol,33.42,32.62,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.43,32.64,42949532.00,5.68
Alcohol,33.43,32.63,42949532.00,5.68
Alcohol,33.42,32.64,42949532.00,5.68
Alcohol,33.42,32.63,42949532.00,5.68
Alcohol,33.42,32.62,42949532.00,5.68
Alcohol,33.42,32.62,42949532.00,5.68
Alcohol,33.42,32.62,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.63,42949532.00,5.68
Alcohol,33.42,32.62,42949532.00,5.68
Alcohol,33.42,32.62,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.62,42949532.00,5.69
Alcohol,33.42,32.60,42949532.00,5.73
Alcohol,33.42,32.60,42949532.00,5.72
Alcohol,33.42,32.58,42949532.00,5.68
Alcohol,33.42,32.60,42949532.00,5.68
Alcohol,33.42,32.60,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.60,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.60,42949532.00,5.68
Alcohol,33.42,32.60,42949532.00,5.68
Alcohol,33.41,32.60,42949532.00,5.69
Alcohol,33.42,32.60,42949532.00,5.71
Alcohol,33.41,32.60,42949532.00,5.74
Alcohol,33.41,32.59,42949532.00,5.76
Alcohol,33.41,32.61,42949532.00,5.77
Alcohol,33.41,32.61,42949532.00,5.77
Alcohol,33.41,32.60,42949532.00,5.75
Alcohol,33.41,32.60,42949532.00,5.76
Alcohol,33.41,32.60,42949532.00,5.76
Alcohol,33.41,32.60,42949532.00,5.75
Alcohol,33.41,32.59,42949532.00,5.68
Alcohol,33.41,32.61,42949532.00,5.68
Alcohol,33.41,32.60,42949532.00,5.68
Alcohol,33.41,32.60,42949532.00,5.68
Alcohol,33.41,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.42,32.61,42949532.00,5.68
Alcohol,33.41,32.63,42949532.00,5.68
Alcohol,33.41,32.61,42949532.00,5.72
Alcohol,33.41,32.62,42949532.00,5.69
Alcohol,33.41,32.62,42949532.00,5.68
Alcohol,33.41,32.61,42949532.00,5.68
