Label,Temperatura,Humedad,ResistenciaGas
Manzanas,32.28,50.15,101.14
Manzanas,32.28,50.15,101.2
Manzanas,32.28,50.14,101.32
Manzanas,32.28,50.16,100.79
Manzanas,32.28,50.14,101.14
Manzanas,32.28,50.15,100.79
Manzanas,32.28,50.14,100.55
Manzanas,32.28,50.12,101.2
Manzanas,32.28,50.12,101.2
Manzanas,32.28,50.11,101.2
Manzanas,32.29,50.1,101.03
Manzanas,32.29,50.11,101.14
Manzanas,32.28,50.1,101.39
Manzanas,32.28,50.08,101.2
Manzanas,32.28,50.07,101.32
Manzanas,32.28,50.1,100.79
Manzanas,32.28,50.08,100.97
Manzanas,32.28,50.1,101.03
Manzanas,32.29,50.11,100.91
Manzanas,32.29,50.12,100.85
Manzanas,32.29,50.13,100.73
Manzanas,32.29,50.15,101.26
Manzanas,32.29,50.13,100.79
Manzanas,32.29,50.15,100.85
Manzanas,32.29,50.15,100.79
Manzanas,32.29,50.15,100.61
Manzanas,32.29,50.15,100.97
Manzanas,32.29,50.15,100.91
Manzanas,32.29,50.15,100.97
Manzanas,32.29,50.15,100.85
Manzanas,32.29,50.14,101.39
Manzanas,32.3,50.14,101.14
Manzanas,32.3,50.13,101.32
Manzanas,32.3,50.13,100.91
Manzanas,32.3,50.12,100.91
Manzanas,32.3,50.12,101.08
Manzanas,32.3,50.11,101.08
Manzanas,32.3,50.11,101.39
Manzanas,32.3,50.12,101.2
Manzanas,32.3,50.1,100.79
Manzanas,32.3,50.09,101.08
Manzanas,32.3,50.09,100.73
Manzanas,32.3,50.09,101.45
Manzanas,32.3,50.08,101.26
Manzanas,32.3,50.08,100.73
Manzanas,32.3,50.07,100.73
Manzanas,32.3,50.07,100.97
Manzanas,32.3,50.07,101.2
Manzanas,32.3,50.07,101.2
Manzanas,32.3,50.07,100.79
Manzanas,32.3,50.07,100.91
Manzanas,32.3,50.07,100.85
Manzanas,32.3,50.07,100.43
Manzanas,32.3,50.07,100.79
Manzanas,32.3,50.07,100.79
Manzanas,32.3,50.05,100.97
Manzanas,32.3,50.06,100.85
Manzanas,32.3,50.06,100.85
Manzanas,32.3,50.05,100.73
Manzanas,32.3,50.06,101.32
Manzanas,32.3,50.07,100.73
Manzanas,32.3,50.07,101.03
Manzanas,32.3,50.07,100.61
Manzanas,32.3,50.07,101.2
Manzanas,32.3,50.07,101.14
Manzanas,32.3,50.05,101.51
Manzanas,32.3,50.07,101.2
Manzanas,32.3,50.05,100.79
Manzanas,32.3,50.03,100.85
Manzanas,32.3,50.03,101.03
Manzanas,32.3,50.04,100.79
Manzanas,32.3,50.02,100.37
Manzanas,32.3,50.03,101.32
Manzanas,32.3,50.02,101.57
Manzanas,32.3,50.03,101.08
Manzanas,32.3,50.02,101.03
Manzanas,32.3,50.04,100.79
Manzanas,32.3,50.05,100.85
Manzanas,32.3,50.04,101.2
Manzanas,32.3,50.05,100.73
Manzanas,32.3,50.06,100.85
Manzanas,32.3,50.08,100.61
Manzanas,32.3,50.08,100.97
Manzanas,32.3,50.1,101.03
Manzanas,32.3,50.08,100.55
Manzanas,32.3,50.09,100.55
Manzanas,32.3,50.08,101.08
Manzanas,32.3,50.09,100.73
Manzanas,32.3,50.09,100.91
Manzanas,32.3,50.09,100.73
Manzanas,32.3,50.08,101.45
Manzanas,32.3,50.08,100.91
Manzanas,32.3,50.08,100.55
Manzanas,32.3,50.07,100.67
Manzanas,32.3,50.09,101.08
Manzanas,32.3,50.07,100.61
Manzanas,32.3,50.08,100.79
Manzanas,32.3,50.09,101.2
Manzanas,32.3,50.1,100.79
Manzanas,32.3,50.09,100.25
Manzanas,32.3,50.1,100.61
Manzanas,32.3,50.1,100.79
Manzanas,32.3,50.12,100.73
Manzanas,32.3,50.1,100.55
Manzanas,32.3,50.13,100.85
Manzanas,32.3,50.12,100.55
Manzanas,32.3,50.12,100.49
Manzanas,32.3,50.14,100.55
Manzanas,32.3,50.15,100.91
Manzanas,32.3,50.14,100.55
Manzanas,32.3,50.16,100.55
Manzanas,32.3,50.15,100.43
Manzanas,32.3,50.14,100.85
Manzanas,32.3,50.13,100.37
Manzanas,32.3,50.14,100.55
Manzanas,32.3,50.14,101.14
Manzanas,32.3,50.13,100.79
Manzanas,32.3,50.13,100.91
Manzanas,32.3,50.13,100.31
Manzanas,32.3,50.12,100.67
Manzanas,32.31,50.12,100.61
Manzanas,32.31,50.13,100.97
Manzanas,32.31,50.14,100.79
Manzanas,32.31,50.13,100.25
Manzanas,32.3,50.12,100.37
Manzanas,32.3,50.14,100.79
Manzanas,32.31,50.14,100.43
Manzanas,32.31,50.12,100.85
Manzanas,32.31,50.14,100.37
Manzanas,32.31,50.11,100.97
Manzanas,32.31,50.12,100.43
Manzanas,32.31,50.12,100.85
Manzanas,32.31,50.12,100.91
Manzanas,32.31,50.12,100.25
Manzanas,32.31,50.1,100.61
Manzanas,32.31,50.11,100.49
Manzanas,32.31,50.1,100.79
Manzanas,32.31,50.11,100.25
Manzanas,32.31,50.12,100.49
Manzanas,32.31,50.12,100.49
Manzanas,32.31,50.11,100.49
Manzanas,32.31,50.11,100.43
Manzanas,32.31,50.09,100.43
Manzanas,32.31,50.09,100.73
Manzanas,32.31,50.09,100.91
Manzanas,32.31,50.09,100.61
Manzanas,32.31,50.1,100.37
Manzanas,30.57,57.13,81.95
Manzanas,30.57,57.15,80.55
Manzanas,30.57,57.12,81.71
Manzanas,30.57,57.13,81.32
Manzanas,30.58,57.12,82.18
Manzanas,30.58,57.11,82.1
Manzanas,30.58,57.09,81.71
Manzanas,30.59,57.07,81.87
Manzanas,30.59,57.07,80.71
Manzanas,30.59,57.06,82.02
Manzanas,30.6,57.04,81.24
Manzanas,30.6,57.03,81.24
Manzanas,30.6,57.04,81.63
Manzanas,30.6,57.01,81.01
Manzanas,30.61,57.01,80.63
Manzanas,30.61,56.99,81.55
Manzanas,30.61,56.98,81.24
Manzanas,30.62,56.98,81.63
Manzanas,30.62,56.97,80.78
Manzanas,30.62,56.96,81.63
Manzanas,30.63,56.96,82.18
Manzanas,30.63,56.94,81.32
Manzanas,30.63,56.94,80.71
Manzanas,30.64,56.92,80.55
Manzanas,30.64,56.93,81.63
Manzanas,30.64,56.91,81.87
Manzanas,30.64,56.89,80.71
Manzanas,30.64,56.9,82.18
Manzanas,30.65,56.89,80.71
Manzanas,30.65,56.88,81.32
Manzanas,30.65,56.87,81.63
Manzanas,30.66,56.87,81.79
Manzanas,30.66,56.85,81.55
Manzanas,30.66,56.85,81.71
Manzanas,30.67,56.84,81.48
Manzanas,30.67,56.82,82.02
Manzanas,30.67,56.81,81.63
Manzanas,30.67,56.8,82.18
Manzanas,30.68,56.8,81.17
Manzanas,30.68,56.8,81.24
Manzanas,30.68,56.8,81.4
Manzanas,30.68,56.78,81.63
Manzanas,30.68,56.76,80.55
Manzanas,30.69,56.76,81.01
Manzanas,30.69,56.75,80.93
Manzanas,30.69,56.74,81.01
Manzanas,30.69,56.73,81.09
Manzanas,30.7,56.72,81.24
Manzanas,30.7,56.73,81.4
Manzanas,30.7,56.72,82.1
Manzanas,30.7,56.7,81.71
Manzanas,30.71,56.7,81.87
Manzanas,30.71,56.68,81.24
Manzanas,30.71,56.67,81.55
Manzanas,30.71,56.66,80.33
Manzanas,30.72,56.65,81.4
Manzanas,30.72,56.64,81.63
Manzanas,30.72,56.64,81.63
Manzanas,30.72,56.65,81.09
Manzanas,30.73,56.64,81.79
Manzanas,30.73,56.61,81.4
Manzanas,30.73,56.62,81.24
Manzanas,30.73,56.61,80.71
Manzanas,30.73,56.59,80.33
Manzanas,30.74,56.6,81.71
Manzanas,30.74,56.59,81.4
Manzanas,30.74,56.58,80.93
Manzanas,30.74,56.58,81.63
Manzanas,30.74,56.58,81.24
Manzanas,30.75,56.55,81.4
Manzanas,30.75,56.56,81.01
Manzanas,30.75,56.55,80.93
Manzanas,30.76,56.54,81.01
Manzanas,30.76,56.54,81.48
Manzanas,30.76,56.53,81.63
Manzanas,30.76,56.52,81.55
Manzanas,30.76,56.52,80.71
Manzanas,30.76,56.51,81.01
Manzanas,30.76,56.5,80.78
Manzanas,30.77,56.49,81.4
Manzanas,30.77,56.48,81.24
Manzanas,30.77,56.47,80.71
Manzanas,30.78,56.47,80.25
Manzanas,30.78,56.46,81.17
Manzanas,30.78,56.44,81.95
Manzanas,30.78,56.43,81.01
Manzanas,30.78,56.45,80.86
Manzanas,30.79,56.42,80.93
Manzanas,30.79,56.42,80.78
Manzanas,30.79,56.42,81.32
Manzanas,30.79,56.4,80.93
Manzanas,30.79,56.41,81.4
Manzanas,30.8,56.4,81.24
Manzanas,30.8,56.39,80.78
Manzanas,30.8,56.4,79.58
Manzanas,30.8,56.39,80.93
Manzanas,30.8,56.38,80.78
Manzanas,30.8,56.37,81.17
Manzanas,30.81,56.37,81.24
Manzanas,30.81,56.35,79.87
Manzanas,30.81,56.38,81.01
Manzanas,30.81,56.34,80.63
Manzanas,30.81,56.36,80.63
Manzanas,30.82,56.33,80.78
Manzanas,30.82,56.33,80.93
Manzanas,30.82,56.33,81.01
Manzanas,30.82,56.32,81.63
Manzanas,30.83,56.32,80.71
Manzanas,30.83,56.3,81.55
Manzanas,30.83,56.29,80.71
Manzanas,30.83,56.29,81.01
Manzanas,30.83,56.29,80.4
Manzanas,30.84,56.28,80.4
Manzanas,30.84,56.27,80.86
Manzanas,30.84,56.27,80.78
Manzanas,30.84,56.27,80.71
Manzanas,30.84,56.25,80.48
Manzanas,30.84,56.25,80.48
Manzanas,30.85,56.24,80.78
Manzanas,30.85,56.23,80.93
Manzanas,30.85,56.23,80.48
Manzanas,30.85,56.22,79.87
Manzanas,30.86,56.22,80.4
Manzanas,30.86,56.2,80.48
Manzanas,30.86,56.19,80.71
Manzanas,30.86,56.2,80.4
Manzanas,30.86,56.18,80.33
Manzanas,30.87,56.18,80.55
Manzanas,30.87,56.18,79.5
Manzanas,30.87,56.17,81.4
Manzanas,30.87,56.16,80.63
Manzanas,30.87,56.17,80.55
Manzanas,30.88,56.15,81.01
Manzanas,30.88,56.15,80.55
Manzanas,30.88,56.14,80.63
Manzanas,30.88,56.13,80.48
Manzanas,30.88,56.13,80.55
Manzanas,30.88,56.12,80.63
Manzanas,30.89,56.12,80.33
Manzanas,30.89,56.13,80.4
Manzanas,30.89,56.12,79.72
Manzanas,30.89,56.11,80.4
Manzanas,30.9,56.11,80.63
Manzanas,30.9,56.1,80.33
Manzanas,30.9,56.1,80.02
Manzanas,30.9,56.1,80.63
Manzanas,30.9,56.08,80.55
Manzanas,30.91,56.07,80.4
Manzanas,30.91,56.07,79.87
Manzanas,30.91,56.05,80.55
Manzanas,30.91,56.05,80.93
Manzanas,30.91,56.03,81.01
Manzanas,30.92,56.03,80.4
Manzanas,30.92,56.03,80.25
Manzanas,30.92,56.01,80.63
Manzanas,30.92,56.02,80.33
Manzanas,30.92,56.02,80.02
Manzanas,30.92,56.0,80.33
Manzanas,30.92,56.01,80.33
Manzanas,30.92,56.0,80.18
Manzanas,30.93,55.98,80.33
Manzanas,30.93,55.98,80.18
Manzanas,30.93,55.98,80.25
Manzanas,30.93,55.98,79.28
Manzanas,30.93,55.98,80.48
Manzanas,30.94,55.97,80.1
Manzanas,30.94,55.96,80.1
Manzanas,30.94,55.96,80.18
Manzanas,30.94,55.97,80.33
Manzanas,30.94,55.95,80.25
Manzanas,30.94,55.95,80.25
Manzanas,30.94,55.95,80.25
Manzanas,30.95,55.95,80.18
Manzanas,30.95,55.94,79.95
Manzanas,30.95,55.93,80.18
Manzanas,30.95,55.92,80.18
Manzanas,30.95,55.93,80.25
Manzanas,30.96,55.91,80.4
Manzanas,30.96,55.91,80.02
Manzanas,30.96,55.92,80.1
Manzanas,30.96,55.9,80.18
Manzanas,30.96,55.9,80.18
Manzanas,30.96,55.9,79.87
Manzanas,30.97,55.88,79.72
Manzanas,30.96,55.89,80.1
Manzanas,30.97,55.88,80.02
Manzanas,30.97,55.88,80.1
Manzanas,30.97,55.86,80.02
Manzanas,30.97,55.86,80.02
Manzanas,30.97,55.85,80.1
Manzanas,30.97,55.84,79.65
Manzanas,30.97,55.85,80.4
Manzanas,30.98,55.83,79.87
Manzanas,30.98,55.83,80.02
Manzanas,30.98,55.83,80.02
Manzanas,30.98,55.83,79.8
Manzanas,30.99,55.82,79.8
Manzanas,30.99,55.82,80.02
Manzanas,30.99,55.81,79.87
Manzanas,30.99,55.81,80.33
Manzanas,30.99,55.81,80.4
Manzanas,30.99,55.8,80.1
Manzanas,30.99,55.81,79.95
Manzanas,31.0,55.8,80.02
Manzanas,31.0,55.8,79.95
Manzanas,31.0,55.78,79.72
Manzanas,31.0,55.79,79.65
Manzanas,31.0,55.79,79.8
Manzanas,31.0,55.78,79.8
Manzanas,31.01,55.78,79.8
Manzanas,31.01,55.78,79.8
Manzanas,31.01,55.78,79.8
Manzanas,31.01,55.77,80.02
Manzanas,31.01,55.76,79.95
Manzanas,31.01,55.77,80.02
Manzanas,31.01,55.75,79.72
Manzanas,31.01,55.75,79.72
Manzanas,31.02,55.75,79.43
Manzanas,31.02,55.75,79.72
Manzanas,31.02,55.74,80.02
Manzanas,31.02,55.74,80.33
Manzanas,31.02,55.73,79.72
Manzanas,31.02,55.73,79.5
Manzanas,31.03,55.72,79.58
Manzanas,31.03,55.71,79.13
Manzanas,31.03,55.72,79.65
Manzanas,31.03,55.7,79.87
Manzanas,31.03,55.69,79.21
Manzanas,31.03,55.72,79.58
Manzanas,31.03,55.72,79.58
Manzanas,31.04,55.69,79.65
Manzanas,31.04,55.7,79.5
Manzanas,31.04,55.68,79.65
Manzanas,31.04,55.68,79.58
Manzanas,31.05,55.68,79.5
Manzanas,31.05,55.68,79.72
Manzanas,31.05,55.66,79.72
Manzanas,31.05,55.66,79.95
Manzanas,31.05,55.68,79.21
Manzanas,31.05,55.66,79.36
Manzanas,31.05,55.65,79.28
Manzanas,31.05,55.66,79.72
Manzanas,31.06,55.65,79.58
Manzanas,31.06,55.63,79.5
Manzanas,31.06,55.63,79.36
Manzanas,31.06,55.64,79.58
Manzanas,31.06,55.63,79.28
Manzanas,31.07,55.63,79.28
Manzanas,31.07,55.63,79.21
Manzanas,31.07,55.62,79.43
Manzanas,31.07,55.61,79.5
Manzanas,31.07,55.6,79.58
Manzanas,31.08,55.6,79.5
Manzanas,31.08,55.59,79.28
Manzanas,31.08,55.59,79.95
Manzanas,31.08,55.56,79.43
Manzanas,31.09,55.57,80.02
Manzanas,31.09,55.56,79.65
Manzanas,31.09,55.55,79.65
Manzanas,31.09,55.54,79.58
Manzanas,31.09,55.53,79.8
Manzanas,31.1,55.52,79.58
Manzanas,31.1,55.53,79.5
Manzanas,31.1,55.51,79.58
Manzanas,31.1,55.5,80.25
Manzanas,31.1,55.5,79.95
Manzanas,31.11,55.49,79.5
Manzanas,31.11,55.48,79.72
Manzanas,31.11,55.48,79.58
Manzanas,31.11,55.48,80.02
Manzanas,31.11,55.46,79.43
Manzanas,31.11,55.46,79.43
Manzanas,31.11,55.46,79.72
Manzanas,31.12,55.44,79.58
Manzanas,31.12,55.45,79.58
Manzanas,31.12,55.43,79.72
Manzanas,31.12,55.45,79.43
Manzanas,31.12,55.44,79.58
Manzanas,31.12,55.43,79.13
Manzanas,31.13,55.41,79.43
Manzanas,31.13,55.42,79.43
Manzanas,31.13,55.41,79.95
Manzanas,31.13,55.42,79.87
Manzanas,31.13,55.41,79.36
Manzanas,31.13,55.41,80.1
Manzanas,31.13,55.4,79.65
Manzanas,31.13,55.41,79.65
Manzanas,31.14,55.39,80.02
Manzanas,31.14,55.4,79.5
Manzanas,31.14,55.38,79.65
Manzanas,31.14,55.37,79.36
Manzanas,31.14,55.37,79.72
Manzanas,31.14,55.37,79.95
Manzanas,31.14,55.37,79.5
Manzanas,31.14,55.36,79.43
Manzanas,31.15,55.36,80.02
Manzanas,31.15,55.35,79.8
Manzanas,31.15,55.34,79.8
Manzanas,31.15,55.34,79.58
Manzanas,31.15,55.33,79.72
Manzanas,31.15,55.33,79.5
Manzanas,31.15,55.32,79.43
Manzanas,31.15,55.32,79.65
Manzanas,31.15,55.31,79.72
Manzanas,31.15,55.31,79.43
Manzanas,31.15,55.31,79.58
Manzanas,31.16,55.31,79.58
Manzanas,31.16,55.31,79.43
Manzanas,31.16,55.3,79.87
Manzanas,31.16,55.31,79.28
Manzanas,31.16,55.3,79.8
Manzanas,31.16,55.3,79.58
Manzanas,31.16,55.28,79.5
Manzanas,31.16,55.29,79.72
Manzanas,31.16,55.28,79.72
Manzanas,31.16,55.29,79.95
Manzanas,31.17,55.27,79.8
Manzanas,31.17,55.27,79.28
Manzanas,31.17,55.25,79.65
Manzanas,31.17,55.25,79.58
Manzanas,31.17,55.26,79.87
Manzanas,31.17,55.25,79.43
Manzanas,31.17,55.25,79.65
Manzanas,31.17,55.25,80.18
Manzanas,31.17,55.25,79.65
Manzanas,31.17,55.25,79.43
Manzanas,31.17,55.24,79.43
Manzanas,31.17,55.24,79.65
Manzanas,31.18,55.24,79.43
Manzanas,31.18,55.25,79.28
Manzanas,31.18,55.24,79.58
Manzanas,31.18,55.24,79.28
Manzanas,31.18,55.24,79.28
Manzanas,31.18,55.26,79.43
Manzanas,31.18,55.23,79.13
Manzanas,31.18,55.24,79.21
Manzanas,31.18,55.24,79.21
Manzanas,31.18,55.25,79.28
Manzanas,31.18,55.24,79.06
Manzanas,31.18,55.24,79.28
Manzanas,31.19,55.23,78.91
Manzanas,31.19,55.23,79.13
Manzanas,31.19,55.24,79.06
Manzanas,31.19,55.23,79.21
Manzanas,31.19,55.23,79.06
Manzanas,31.19,55.23,79.21
Manzanas,31.19,55.24,79.06
Manzanas,31.19,55.22,79.5
Manzanas,31.19,55.23,79.43
Manzanas,31.19,55.21,79.06
Manzanas,31.19,55.24,79.36
Manzanas,31.2,55.22,79.36
Manzanas,31.2,55.21,78.84
Manzanas,31.2,55.21,79.06
Manzanas,31.2,55.22,78.84
Manzanas,31.2,55.21,79.06
Manzanas,31.2,55.22,78.55
Manzanas,31.2,55.21,78.84
Manzanas,31.2,55.21,79.36
Manzanas,31.2,55.21,78.99
Manzanas,31.2,55.2,78.77
Manzanas,31.2,55.19,78.62
Manzanas,31.2,55.21,79.13
Manzanas,31.21,55.19,79.13
Manzanas,31.21,55.19,78.84
Manzanas,31.21,55.18,79.21
Manzanas,31.21,55.19,79.43
Manzanas,31.21,55.18,78.99
Manzanas,31.21,55.18,79.06
Manzanas,31.21,55.17,79.36
Manzanas,31.21,55.18,78.55
Manzanas,31.21,55.17,79.58
Manzanas,31.21,55.16,79.06
Manzanas,31.21,55.16,78.7
Manzanas,31.21,55.16,78.7
Manzanas,31.21,55.16,79.13
Manzanas,31.21,55.16,79.28
Manzanas,31.21,55.16,78.99
Manzanas,31.21,55.14,78.62
Manzanas,31.21,55.15,78.91
Manzanas,31.22,55.15,79.06
Manzanas,31.22,55.15,78.62
Manzanas,31.22,55.16,79.28
Manzanas,31.22,55.14,78.7
Manzanas,31.22,55.12,79.28
Manzanas,31.22,55.14,79.06
Manzanas,31.22,55.14,78.7
Manzanas,31.22,55.14,78.48
Manzanas,31.22,55.14,78.99
Manzanas,31.22,55.12,79.21
Manzanas,31.22,55.13,79.13
Manzanas,31.22,55.14,78.7
Manzanas,31.22,55.14,78.99
Manzanas,31.23,55.12,78.84
Manzanas,31.23,55.12,78.84
Manzanas,31.23,55.13,79.13
Manzanas,31.23,55.13,79.21
Manzanas,31.23,55.12,78.19
Manzanas,31.23,55.12,78.55
Manzanas,31.23,55.11,78.7
Manzanas,31.23,55.11,79.21
Manzanas,31.23,55.11,79.13
Manzanas,31.23,55.11,78.41
Manzanas,31.23,55.13,78.33
Manzanas,31.23,55.12,78.91
Manzanas,31.23,55.09,78.48
Manzanas,31.23,55.12,78.91
Manzanas,31.23,55.11,78.41
Manzanas,31.23,55.09,78.62
Manzanas,31.24,55.11,78.84
Manzanas,31.24,55.1,78.7
Manzanas,31.24,55.1,78.99
Manzanas,31.24,55.11,78.84
Manzanas,31.24,55.1,78.7
Manzanas,31.24,55.1,78.77
Manzanas,31.24,55.09,79.13
Manzanas,31.24,55.09,79.06
Manzanas,31.24,55.1,78.7
Manzanas,31.24,55.11,78.55
Manzanas,31.24,55.1,78.41
Manzanas,31.24,55.11,78.62
Manzanas,31.25,55.09,78.55
Manzanas,31.24,55.11,78.7
Manzanas,31.25,55.09,78.48
Manzanas,31.25,55.1,78.41
Manzanas,31.25,55.1,78.41
Manzanas,31.25,55.09,78.48
Manzanas,31.25,55.09,78.12
Manzanas,31.25,55.1,78.84
Manzanas,31.25,55.1,78.41
Manzanas,31.25,55.1,78.55
Manzanas,31.25,55.1,78.41
Manzanas,31.25,55.09,78.62
Manzanas,31.25,55.08,78.26
Manzanas,31.25,55.08,78.77
Manzanas,31.25,55.08,78.41
Manzanas,31.25,55.06,78.7
Manzanas,31.25,55.08,78.26
Manzanas,31.25,55.08,78.19
Manzanas,31.25,55.07,78.84
Manzanas,31.26,55.08,78.77
Manzanas,31.26,55.09,78.7
Manzanas,31.26,55.07,78.05
Manzanas,31.26,55.06,78.33
Manzanas,31.26,55.06,78.7
Manzanas,31.26,55.06,78.26
Manzanas,31.26,55.07,78.12
Manzanas,31.26,55.05,78.19
Manzanas,31.26,55.06,78.33
Manzanas,31.26,55.07,78.19
Manzanas,31.26,55.05,78.41
Manzanas,31.26,55.06,77.98
Manzanas,31.26,55.06,78.62
Manzanas,31.26,55.07,78.26
Manzanas,31.26,55.05,78.33
Manzanas,31.26,55.06,78.12
Manzanas,31.26,55.05,78.12
Manzanas,31.27,55.06,78.41
Manzanas,31.27,55.03,78.41
Manzanas,31.27,55.03,78.55
Manzanas,31.27,55.05,78.41
Manzanas,31.27,55.06,78.48
Manzanas,31.27,55.05,78.12
Manzanas,31.27,55.05,78.12
Manzanas,31.27,55.04,78.26
Manzanas,31.27,55.03,78.41
Manzanas,31.27,55.03,77.91
Manzanas,31.27,55.03,78.26
Manzanas,31.27,55.04,78.48
Manzanas,31.27,55.04,78.05
Manzanas,31.27,55.03,77.69
Manzanas,31.27,55.03,77.83
Manzanas,31.28,55.05,78.77
Manzanas,31.28,55.03,78.41
Manzanas,31.28,55.04,78.05
Manzanas,31.28,55.03,78.26
Manzanas,31.28,55.03,77.98
Manzanas,31.28,55.03,78.26
Manzanas,31.28,55.03,77.98
Manzanas,31.28,55.03,78.19
Manzanas,31.28,55.03,78.48
Manzanas,31.28,55.02,78.33
Manzanas,31.28,55.02,78.05
Manzanas,31.28,55.02,78.26
Manzanas,31.28,55.02,77.76
Manzanas,31.28,55.01,78.33
Manzanas,31.28,55.01,78.33
Manzanas,31.28,55.01,77.69
Manzanas,31.28,55.01,78.05
Manzanas,31.28,55.01,78.05
Manzanas,31.29,55.02,78.26
Manzanas,31.29,55.02,78.48
Manzanas,31.29,55.02,78.19
Manzanas,31.29,55.0,77.69
Manzanas,31.29,55.0,77.76
Manzanas,31.29,55.0,77.69
Manzanas,31.29,55.01,77.83
Manzanas,31.29,55.0,77.83
Manzanas,31.29,55.03,77.83
Manzanas,31.29,55.0,77.98
Manzanas,31.29,55.01,78.26
Manzanas,31.29,55.0,78.12
Manzanas,31.29,55.01,77.69
Manzanas,31.29,55.0,77.55
Manzanas,31.29,55.0,77.76
Manzanas,31.29,55.0,77.98
Manzanas,31.29,55.0,77.91
Manzanas,31.29,54.98,78.48
Manzanas,31.3,55.0,78.12
Manzanas,31.3,54.98,78.12
Manzanas,31.3,55.0,77.69
Manzanas,31.3,54.98,77.62
Manzanas,31.3,54.98,77.98
Manzanas,31.3,54.98,77.55
Manzanas,31.3,54.98,77.41
Manzanas,31.3,54.99,77.55
Manzanas,31.3,54.99,77.48
Manzanas,31.3,54.97,77.62
Manzanas,31.3,54.98,77.98
Manzanas,31.3,54.96,77.91
Manzanas,31.3,54.98,77.76
Manzanas,31.3,54.96,77.98
Manzanas,31.3,54.97,77.62
Manzanas,31.3,54.96,77.55
Manzanas,31.3,54.95,77.83
Manzanas,31.3,54.96,78.12
Manzanas,31.3,54.97,77.69
Manzanas,31.3,54.97,77.55
Manzanas,31.3,54.95,77.91
Manzanas,31.3,54.95,77.55
Manzanas,31.31,54.97,77.62
Manzanas,31.31,54.97,77.41
Manzanas,31.31,54.95,78.05
Manzanas,31.31,54.93,77.83
Manzanas,31.31,54.95,77.62
Manzanas,31.31,54.95,77.55
Manzanas,31.31,54.95,77.76
Manzanas,31.31,54.93,77.91
Manzanas,31.31,54.95,77.83
Manzanas,31.31,54.94,77.98
Manzanas,31.31,54.95,77.34
Manzanas,31.31,54.93,77.91
Manzanas,31.31,54.92,77.13
Manzanas,31.31,54.93,77.48
Manzanas,31.31,54.94,77.13
Manzanas,31.31,54.93,77.69
Manzanas,31.31,54.92,77.34
Manzanas,31.31,54.93,77.2
Manzanas,31.31,54.93,77.48
Manzanas,31.31,54.92,77.91
Manzanas,31.31,54.93,77.69
Manzanas,31.32,54.92,77.27
Manzanas,31.32,54.94,77.76
Manzanas,31.32,54.91,77.55
Manzanas,31.32,54.92,77.48
Manzanas,31.32,54.94,77.69
Manzanas,31.32,54.93,77.69
Manzanas,31.32,54.92,77.41
Manzanas,31.32,54.93,77.69
Manzanas,31.32,54.93,77.34
Manzanas,31.32,54.94,77.13
Manzanas,31.32,54.94,77.55
Manzanas,31.32,54.92,77.48
Manzanas,31.32,54.92,77.48
Manzanas,31.32,54.93,77.69
Manzanas,31.32,54.94,77.55
Manzanas,31.32,54.93,77.41
Manzanas,31.33,54.92,76.99
Manzanas,31.33,54.92,77.27
Manzanas,31.33,54.92,77.34
Manzanas,31.33,54.93,77.48
Manzanas,31.33,54.92,77.62
Manzanas,31.33,54.91,77.62
Manzanas,31.33,54.92,77.48
Manzanas,31.33,54.92,77.48
Manzanas,31.33,54.9,77.13
Manzanas,31.33,54.92,77.41
Manzanas,31.33,54.91,77.2
Manzanas,31.33,54.91,77.06
Manzanas,31.33,54.92,77.27
Manzanas,31.33,54.91,77.48
Manzanas,31.33,54.9,76.99
Manzanas,31.33,54.9,76.99
Manzanas,31.34,54.91,77.34
Manzanas,31.33,54.91,77.55
Manzanas,31.33,54.9,77.62
Manzanas,31.33,54.9,76.85
Manzanas,31.33,54.89,77.41
Manzanas,31.34,54.91,77.27
Manzanas,31.34,54.89,76.92
Manzanas,31.34,54.9,77.27
Manzanas,31.34,54.89,77.62
Manzanas,31.34,54.88,77.55
Manzanas,31.34,54.88,77.27
Manzanas,31.34,54.89,77.13
Manzanas,31.34,54.89,76.99
Manzanas,31.34,54.89,76.92
Manzanas,31.34,54.88,77.13
Manzanas,31.34,54.88,76.85
Manzanas,31.34,54.88,77.41
Manzanas,31.34,54.88,77.2
Manzanas,31.34,54.88,77.13
Manzanas,31.34,54.89,77.2
Manzanas,31.34,54.88,77.27
Manzanas,31.34,54.87,77.41
Manzanas,31.34,54.87,77.06
Manzanas,31.34,54.87,76.99
Manzanas,31.34,54.87,77.06
Manzanas,31.35,54.86,77.06
Manzanas,31.34,54.87,76.92
Manzanas,31.34,54.87,76.92
Manzanas,31.34,54.86,77.27
Manzanas,31.34,54.85,76.78
Manzanas,31.34,54.85,76.99
Manzanas,31.34,54.85,77.06
Manzanas,31.34,54.86,76.78
Manzanas,31.34,54.85,77.83
Manzanas,31.34,54.85,77.27
Manzanas,31.34,54.83,77.13
Manzanas,31.35,54.83,76.78
Manzanas,31.34,54.85,77.27
Manzanas,31.35,54.83,77.2
Manzanas,31.35,54.83,77.06
Manzanas,31.35,54.83,76.99
Manzanas,31.35,54.83,77.2
Manzanas,31.35,54.83,77.2
Manzanas,31.35,54.84,77.27
Manzanas,31.35,54.85,77.34
Manzanas,31.35,54.83,77.27
