Label,Temperatura,Humedad,Presion,ResistenciaGas
Cafe espresso,31.79,27.9,42949532.0,34.99
Cafe espresso,31.79,27.94,42949532.0,34.99
Cafe espresso,31.79,27.92,42949532.0,34.1
Cafe espresso,31.79,27.78,42949532.0,32.96
Cafe espresso,31.8,27.66,42949532.0,33.59
Cafe espresso,31.8,27.75,42949532.0,34.51
Cafe espresso,31.8,27.85,42949532.0,34.85
Cafe espresso,31.81,27.86,42949532.0,34.26
Cafe espresso,31.81,27.78,42949532.0,33.64
Cafe espresso,31.82,27.72,42949532.0,34.21
Cafe espresso,31.82,27.77,42949532.0,34.88
Cafe espresso,31.82,27.84,42949532.0,34.79
Cafe espresso,31.82,27.81,42949532.0,34.76
Cafe espresso,31.82,27.88,42949532.0,35.72
Cafe espresso,31.83,27.98,42949532.0,36.46
Cafe espresso,31.83,28.02,42949532.0,36.09
Cafe espresso,31.83,27.94,42949532.0,34.99
Cafe espresso,31.83,27.89,42949532.0,35.05
Cafe espresso,31.83,27.95,42949532.0,35.72
Cafe espresso,31.84,28.08,42949532.0,36.03
Cafe espresso,31.84,28.14,42949532.0,35.25
Cafe espresso,31.83,28.06,42949532.0,34.88
Cafe espresso,31.84,28.03,42949532.0,35.49
Cafe espresso,31.84,28.08,42949532.0,35.97
Cafe espresso,31.84,28.04,42949532.0,34.9
Cafe espresso,31.85,27.94,42949532.0,34.99
Cafe espresso,31.85,27.94,42949532.0,35.11
Cafe espresso,31.85,27.91,42949532.0,34.57
Cafe espresso,31.85,27.86,42949532.0,35.31
Cafe espresso,31.86,27.93,42949532.0,36.09
Cafe espresso,31.86,28.05,42949532.0,36.33
Cafe espresso,31.86,28.07,42949532.0,35.69
Cafe espresso,31.86,28.03,42949532.0,35.63
Cafe espresso,31.86,28.01,42949532.0,35.34
Cafe espresso,31.87,27.95,42949532.0,34.88
Cafe espresso,31.87,27.9,42949532.0,35.46
Cafe espresso,31.87,27.95,42949532.0,35.63
Cafe espresso,31.87,27.97,42949532.0,35.84
Cafe espresso,31.87,27.95,42949532.0,34.71
Cafe espresso,31.88,27.74,42949532.0,33.91
Cafe espresso,31.88,27.55,42949532.0,33.93
Cafe espresso,31.88,27.49,42949532.0,34.45
Cafe espresso,31.88,27.52,42949532.0,34.65
Cafe espresso,31.89,27.48,42949532.0,34.21
Cafe espresso,31.89,27.38,42949532.0,33.25
Cafe espresso,31.89,27.26,42949532.0,33.25
Cafe espresso,31.89,27.25,42949532.0,34.15
Cafe espresso,31.89,27.27,42949532.0,34.18
Cafe espresso,31.9,27.24,42949532.0,33.61
Cafe espresso,31.9,27.21,42949532.0,32.99
Cafe espresso,31.9,27.17,42949532.0,32.51
Cafe espresso,31.91,27.15,42949532.0,33.25
Cafe espresso,31.91,27.33,42949532.0,34.18
Cafe espresso,31.91,27.48,42949532.0,34.18
Cafe espresso,31.92,27.47,42949532.0,33.96
Cafe espresso,31.92,27.52,42949532.0,34.82
Cafe espresso,31.92,27.62,42949532.0,35.72
Cafe espresso,31.92,27.7,42949532.0,36.06
Cafe espresso,31.92,27.76,42949532.0,36.36
Cafe espresso,31.92,27.81,42949532.0,36.36
Cafe espresso,31.92,27.8,42949532.0,36.18
Cafe espresso,31.93,27.86,42949532.0,36.9
Cafe espresso,31.93,27.95,42949532.0,36.93
Cafe espresso,31.93,27.93,42949532.0,35.72
Cafe espresso,31.94,27.84,42949532.0,35.46
Cafe espresso,31.94,27.84,42949532.0,36.09
Cafe espresso,31.94,28.01,42949532.0,36.87
Cafe espresso,31.95,28.15,42949532.0,36.83
Cafe espresso,31.95,28.11,42949532.0,35.81
Cafe espresso,31.95,27.98,42949532.0,35.13
Cafe espresso,31.95,27.87,42949532.0,34.21
Cafe espresso,31.95,27.75,42949532.0,33.69
Cafe espresso,31.96,27.68,42949532.0,33.32
Cafe espresso,31.96,27.62,42949532.0,33.4
Cafe espresso,31.96,27.62,42949532.0,33.83
Cafe espresso,31.97,27.64,42949532.0,33.72
Cafe espresso,31.97,27.62,42949532.0,34.04
Cafe espresso,31.97,27.64,42949532.0,34.59
Cafe espresso,31.97,27.67,42949532.0,34.9
Cafe espresso,31.98,27.68,42949532.0,34.82
Cafe espresso,31.98,27.69,42949532.0,34.79
Cafe espresso,31.98,27.7,42949532.0,34.82
Cafe espresso,31.98,27.69,42949532.0,34.65
Cafe espresso,31.99,27.64,42949532.0,34.4
Cafe espresso,31.99,27.6,42949532.0,34.43
Cafe espresso,31.99,27.55,42949532.0,33.93
Cafe espresso,31.99,27.54,42949532.0,34.48
Cafe espresso,31.99,27.6,42949532.0,35.13
Cafe espresso,31.99,27.69,42949532.0,35.81
Cafe espresso,32.0,27.8,42949532.0,36.15
Cafe espresso,32.0,27.79,42949532.0,35.31
Cafe espresso,32.0,27.68,42949532.0,34.74
Cafe espresso,32.0,27.63,42949532.0,35.19
Cafe espresso,32.01,27.69,42949532.0,35.84
Cafe espresso,32.01,27.76,42949532.0,35.78
Cafe espresso,32.01,27.79,42949532.0,36.18
Cafe espresso,32.01,27.89,42949532.0,36.39
Cafe espresso,32.01,27.93,42949532.0,36.0
Cafe espresso,32.01,27.85,42949532.0,35.19
Cafe espresso,32.01,27.75,42949532.0,34.37
Cafe espresso,32.02,27.69,42949532.0,33.8
Cafe espresso,32.02,27.62,42949532.0,33.93
Cafe espresso,32.02,27.68,42949532.0,35.25
Cafe espresso,32.02,27.79,42949532.0,35.72
Cafe espresso,32.02,27.82,42949532.0,35.54
Cafe espresso,32.02,27.78,42949532.0,35.37
Cafe espresso,32.03,27.72,42949532.0,34.88
Cafe espresso,32.03,27.67,42949532.0,34.85
Cafe espresso,32.03,27.64,42949532.0,35.16
Cafe espresso,32.03,27.62,42949532.0,35.08
Cafe espresso,32.04,27.54,42949532.0,34.34
Cafe espresso,32.04,27.47,42949532.0,34.65
Cafe espresso,32.04,27.51,42949532.0,35.13
Cafe espresso,32.04,27.52,42949532.0,34.85
Cafe espresso,32.04,27.48,42949532.0,34.85
Cafe espresso,32.05,27.5,42949532.0,35.13
Cafe espresso,32.05,27.5,42949532.0,34.51
Cafe espresso,32.05,27.46,42949532.0,34.93
Cafe espresso,32.05,27.48,42949532.0,34.85
Cafe espresso,32.05,27.53,42949532.0,35.72
Cafe espresso,32.05,27.7,42949532.0,36.71
Cafe espresso,32.06,27.85,42949532.0,36.58
Cafe espresso,32.06,27.83,42949532.0,35.54
Cafe espresso,32.06,27.67,42949532.0,34.1
Cafe espresso,32.07,27.47,42949532.0,33.3
Cafe espresso,32.07,27.32,42949532.0,33.07
Cafe espresso,32.07,27.27,42949532.0,33.25
Cafe espresso,32.07,27.25,42949532.0,33.59
Cafe espresso,32.07,27.34,42949532.0,34.34
Cafe espresso,32.07,27.46,42949532.0,34.76
Cafe espresso,32.07,27.5,42949532.0,34.96
Cafe espresso,32.07,27.5,42949532.0,34.99
Cafe espresso,32.07,27.47,42949532.0,34.88
Cafe espresso,32.07,27.38,42949532.0,34.26
Cafe espresso,32.08,27.3,42949532.0,34.59
Cafe espresso,32.08,27.29,42949532.0,34.57
Cafe espresso,32.08,27.25,42949532.0,34.48
Cafe espresso,32.08,27.28,42949532.0,35.43
Cafe espresso,32.08,27.39,42949532.0,36.03
Cafe espresso,32.08,27.49,42949532.0,36.0
Cafe espresso,32.08,27.5,42949532.0,36.39
Cafe espresso,32.08,27.58,42949532.0,36.93
Cafe espresso,32.08,27.72,42949532.0,37.61
Cafe espresso,32.08,27.79,42949532.0,36.99
Cafe espresso,32.08,27.73,42949532.0,35.97
Cafe espresso,32.08,27.64,42949532.0,35.97
Cafe espresso,32.09,27.62,42949532.0,35.93
Cafe espresso,32.09,27.6,42949532.0,36.0
Cafe espresso,32.09,27.62,42949532.0,36.27
Cafe espresso,32.09,27.59,42949532.0,35.49
Cafe espresso,32.09,27.5,42949532.0,35.11
Cafe espresso,32.09,27.47,42949532.0,34.96
Cafe espresso,32.1,27.42,42949532.0,34.85
Cafe espresso,32.1,27.37,42949532.0,34.07
Cafe espresso,32.1,27.29,42949532.0,34.07
Cafe espresso,32.1,27.22,42949532.0,33.35
Cafe espresso,32.1,27.1,42949532.0,33.04
Cafe espresso,32.11,27.04,42949532.0,33.77
Cafe espresso,32.11,27.06,42949532.0,33.99
Cafe espresso,32.11,27.04,42949532.0,33.96
Cafe espresso,32.11,27.06,42949532.0,34.65
Cafe espresso,32.11,27.14,42949532.0,34.4
Cafe espresso,32.11,27.17,42949532.0,34.62
Cafe espresso,32.12,27.2,42949532.0,34.57
Cafe espresso,32.12,27.15,42949532.0,34.34
Cafe espresso,32.12,27.15,42949532.0,34.51
Cafe espresso,32.12,27.15,42949532.0,34.4
Cafe espresso,32.12,27.11,42949532.0,33.96
Cafe espresso,32.13,27.04,42949532.0,33.83
Cafe espresso,32.13,27.0,42949532.0,33.99
Cafe espresso,32.13,26.94,42949532.0,33.4
Cafe espresso,32.14,26.88,42949532.0,33.25
Cafe espresso,32.14,26.87,42949532.0,33.32
Cafe espresso,32.14,26.87,42949532.0,33.14
Cafe espresso,32.14,26.88,42949532.0,33.43
Cafe espresso,32.14,27.05,42949532.0,34.54
Cafe espresso,32.14,27.24,42949532.0,34.76
Cafe espresso,32.14,27.36,42949532.0,34.96
Cafe espresso,32.13,27.46,42949532.0,35.22
Cafe espresso,32.13,27.58,42949532.0,35.78
Cafe espresso,32.14,27.74,42949532.0,36.12
Cafe espresso,32.13,27.86,42949532.0,36.18
Cafe espresso,32.13,27.88,42949532.0,36.06
Cafe espresso,32.13,27.84,42949532.0,36.3
Cafe espresso,32.13,27.81,42949532.0,36.06
Cafe espresso,32.13,27.77,42949532.0,36.52
Cafe espresso,32.13,27.89,42949532.0,37.32
Cafe espresso,32.13,27.97,42949532.0,37.22
Cafe espresso,32.13,27.94,42949532.0,37.32
Cafe espresso,32.13,27.92,42949532.0,37.71
Cafe espresso,32.14,27.9,42949532.0,37.91
Cafe espresso,32.14,27.9,42949532.0,38.19
Cafe espresso,32.14,27.9,42949532.0,38.08
Cafe espresso,32.14,27.83,42949532.0,37.22
Cafe espresso,32.14,27.72,42949532.0,36.87
Cafe espresso,32.14,27.66,42949532.0,37.06
Cafe espresso,32.14,27.72,42949532.0,37.85
Cafe espresso,32.14,27.77,42949532.0,38.39
Cafe espresso,32.14,27.86,42949532.0,38.6
Cafe espresso,32.14,27.85,42949532.0,37.68
Cafe espresso,32.14,27.72,42949532.0,36.99
Cafe espresso,32.15,27.69,42949532.0,37.35
Cafe espresso,32.15,27.71,42949532.0,37.42
Cafe espresso,32.15,27.67,42949532.0,36.93
Cafe espresso,32.15,27.61,42949532.0,37.22
Cafe espresso,32.15,27.67,42949532.0,37.91
Cafe espresso,32.15,27.69,42949532.0,38.25
Cafe espresso,32.15,27.68,42949532.0,37.61
Cafe espresso,32.15,27.6,42949532.0,37.45
Cafe espresso,32.16,27.62,42949532.0,38.29
Cafe espresso,32.16,27.68,42949532.0,38.02
Cafe espresso,32.16,27.67,42949532.0,37.81
Cafe espresso,32.16,27.67,42949532.0,37.58
Cafe espresso,32.16,27.66,42949532.0,36.87
Cafe espresso,32.16,27.59,42949532.0,36.71
Cafe espresso,32.17,27.51,42949532.0,35.93
Cafe espresso,32.17,27.42,42949532.0,35.84
Cafe espresso,32.17,27.37,42949532.0,35.97
Cafe espresso,32.17,27.31,42949532.0,35.87
Cafe espresso,32.17,27.29,42949532.0,35.78
Cafe espresso,32.18,27.28,42949532.0,35.78
Cafe espresso,32.18,27.22,42949532.0,35.69
Cafe espresso,32.18,27.24,42949532.0,36.39
Cafe espresso,32.18,27.31,42949532.0,36.27
Cafe espresso,32.18,27.23,42949532.0,35.16
Cafe espresso,32.19,27.11,42949532.0,34.62
Cafe espresso,32.19,27.01,42949532.0,33.96
Cafe espresso,32.19,26.97,42949532.0,34.26
Cafe espresso,32.19,27.06,42949532.0,35.46
Cafe espresso,32.19,27.31,42949532.0,36.39
Cafe espresso,32.19,27.56,42949532.0,36.64
Cafe espresso,32.19,27.66,42949532.0,36.33
Cafe espresso,32.19,27.64,42949532.0,35.81
Cafe espresso,32.19,27.54,42949532.0,35.19
Cafe espresso,32.19,27.44,42949532.0,34.82
Cafe espresso,32.19,27.35,42949532.0,34.54
Cafe espresso,32.19,27.26,42949532.0,34.51
Cafe espresso,32.19,27.26,42949532.0,34.76
Cafe espresso,32.19,27.26,42949532.0,34.51
Cafe espresso,32.19,27.21,42949532.0,34.71
Cafe espresso,32.19,27.18,42949532.0,34.68
Cafe espresso,32.2,27.15,42949532.0,34.76
Cafe espresso,32.2,27.14,42949532.0,35.66
Cafe espresso,32.2,27.21,42949532.0,36.0
Cafe espresso,32.2,27.24,42949532.0,35.63
Cafe espresso,32.2,27.17,42949532.0,35.81
Cafe espresso,32.2,27.19,42949532.0,36.52
Cafe espresso,32.21,27.23,42949532.0,37.22
Cafe espresso,32.21,27.31,42949532.0,37.29
Cafe espresso,32.21,27.34,42949532.0,36.9
Cafe espresso,32.21,27.29,42949532.0,36.0
Cafe espresso,32.21,27.24,42949532.0,35.75
Cafe espresso,32.21,27.23,42949532.0,35.84
Cafe espresso,32.21,27.28,42949532.0,35.66
Cafe espresso,32.22,27.26,42949532.0,35.19
Cafe espresso,32.22,27.26,42949532.0,35.72
Cafe espresso,32.22,27.3,42949532.0,36.64
Cafe espresso,32.22,27.43,42949532.0,37.45
Cafe espresso,32.22,27.56,42949532.0,37.85
Cafe espresso,32.22,27.57,42949532.0,37.22
Cafe espresso,32.22,27.5,42949532.0,36.55
Cafe espresso,32.22,27.46,42949532.0,36.71
Cafe espresso,32.22,27.47,42949532.0,37.09
Cafe espresso,32.22,27.43,42949532.0,36.58
Cafe espresso,32.22,27.35,42949532.0,36.49
Cafe espresso,32.23,27.35,42949532.0,37.03
Cafe espresso,32.23,27.33,42949532.0,36.71
Cafe espresso,32.23,27.32,42949532.0,37.03
Cafe espresso,32.23,27.36,42949532.0,37.22
Cafe espresso,32.23,27.36,42949532.0,37.19
Cafe espresso,32.23,27.39,42949532.0,37.91
Cafe espresso,32.23,27.49,42949532.0,38.05
Cafe espresso,32.24,27.51,42949532.0,37.61
Cafe espresso,32.24,27.47,42949532.0,37.03
Cafe espresso,32.24,27.39,42949532.0,36.71
Cafe espresso,32.24,27.34,42949532.0,36.74
Cafe espresso,32.24,27.29,42949532.0,36.12
Cafe espresso,32.24,27.23,42949532.0,35.93
Cafe espresso,32.25,27.21,42949532.0,36.06
Cafe espresso,32.25,27.28,42949532.0,36.39
Cafe espresso,32.25,27.37,42949532.0,36.77
Cafe espresso,32.25,27.39,42949532.0,36.96
Cafe espresso,32.25,27.37,42949532.0,36.99
Cafe espresso,32.25,27.32,42949532.0,36.83
Cafe espresso,32.25,27.28,42949532.0,36.77
Cafe espresso,32.25,27.25,42949532.0,36.9
Cafe espresso,32.26,27.25,42949532.0,37.38
Cafe espresso,32.25,27.33,42949532.0,37.38
Cafe espresso,32.25,27.34,42949532.0,37.48
Cafe espresso,32.25,27.33,42949532.0,37.68
Cafe espresso,32.26,27.28,42949532.0,37.29
Cafe espresso,32.26,27.2,42949532.0,37.29
Cafe espresso,32.26,27.17,42949532.0,37.71
Cafe espresso,32.26,27.19,42949532.0,37.78
Cafe espresso,32.27,27.11,42949532.0,36.71
Cafe espresso,32.27,27.01,42949532.0,36.03
Cafe espresso,32.27,27.01,42949532.0,36.24
Cafe espresso,32.27,27.02,42949532.0,36.21
Cafe espresso,32.27,27.09,42949532.0,36.8
Cafe espresso,32.27,27.17,42949532.0,37.09
Cafe espresso,32.27,27.19,42949532.0,37.03
Cafe espresso,32.27,27.24,42949532.0,37.29
Cafe espresso,32.27,27.25,42949532.0,37.12
Cafe espresso,32.27,27.29,42949532.0,37.91
Cafe espresso,32.27,27.36,42949532.0,38.08
Cafe espresso,32.27,27.39,42949532.0,38.22
Cafe espresso,32.28,27.44,42949532.0,38.81
Cafe espresso,32.28,27.53,42949532.0,38.85
Cafe espresso,32.28,27.58,42949532.0,39.31
Cafe espresso,32.28,27.6,42949532.0,38.63
Cafe espresso,32.28,27.56,42949532.0,38.71
Cafe espresso,32.28,27.57,42949532.0,39.24
Cafe espresso,32.28,27.58,42949532.0,38.43
Cafe espresso,32.28,27.52,42949532.0,38.81
Cafe espresso,32.28,27.61,42949532.0,38.88
Cafe espresso,32.28,27.64,42949532.0,38.25
Cafe espresso,32.28,27.55,42949532.0,37.38
Cafe espresso,32.29,27.42,42949532.0,36.68
Cafe espresso,32.29,27.33,42949532.0,36.68
Cafe espresso,32.29,27.24,42949532.0,36.71
Cafe espresso,32.29,27.22,42949532.0,36.21
Cafe espresso,32.29,27.13,42949532.0,36.36
Cafe espresso,32.29,27.18,42949532.0,37.42
Cafe espresso,32.29,27.27,42949532.0,37.95
Cafe espresso,32.29,27.33,42949532.0,38.32
Cafe espresso,32.29,27.37,42949532.0,38.46
Cafe espresso,32.3,27.34,42949532.0,37.65
Cafe espresso,32.3,27.27,42949532.0,36.96
Cafe espresso,32.3,27.24,42949532.0,37.03
Cafe espresso,32.3,27.22,42949532.0,37.22
Cafe espresso,32.3,27.27,42949532.0,38.39
Cafe espresso,32.3,27.39,42949532.0,38.74
Cafe espresso,32.3,27.43,42949532.0,39.1
Cafe espresso,32.3,27.5,42949532.0,39.75
Cafe espresso,32.3,27.56,42949532.0,39.57
Cafe espresso,32.3,27.56,42949532.0,38.85
Cafe espresso,32.3,27.47,42949532.0,38.25
Cafe espresso,32.3,27.42,42949532.0,38.29
Cafe espresso,32.3,27.36,42949532.0,37.32
Cafe espresso,32.31,27.27,42949532.0,36.77
Cafe espresso,32.31,27.25,42949532.0,36.55
Cafe espresso,32.31,27.22,42949532.0,36.36
Cafe espresso,32.31,27.27,42949532.0,37.15
Cafe espresso,32.31,27.39,42949532.0,38.19
Cafe espresso,32.31,27.53,42949532.0,38.78
Cafe espresso,32.31,27.61,42949532.0,39.35
Cafe espresso,32.31,27.63,42949532.0,39.2
Cafe espresso,32.31,27.65,42949532.0,39.71
Cafe espresso,32.31,27.72,42949532.0,40.05
Cafe espresso,32.31,27.76,42949532.0,40.2
Cafe espresso,32.31,27.75,42949532.0,40.05
Cafe espresso,32.31,27.74,42949532.0,39.86
Cafe espresso,32.31,27.68,42949532.0,38.85
Cafe espresso,32.31,27.55,42949532.0,38.5
Cafe espresso,32.32,27.52,42949532.0,38.71
Cafe espresso,32.32,27.47,42949532.0,38.08
Cafe espresso,32.32,27.38,42949532.0,37.29
Cafe espresso,32.32,27.3,42949532.0,36.64
Cafe espresso,32.32,27.25,42949532.0,36.52
Cafe espresso,32.33,27.19,42949532.0,36.12
Cafe espresso,32.33,27.1,42949532.0,35.54
Cafe espresso,32.33,27.01,42949532.0,34.82
Cafe espresso,32.33,26.97,42949532.0,35.28
Cafe espresso,32.33,26.96,42949532.0,35.4
Cafe espresso,32.34,27.02,42949532.0,35.75
Cafe espresso,32.34,27.06,42949532.0,35.78
Cafe espresso,32.34,27.02,42949532.0,35.49
Cafe espresso,32.34,27.01,42949532.0,35.43
Cafe espresso,32.34,27.03,42949532.0,36.0
Cafe espresso,32.34,27.1,42949532.0,36.43
Cafe espresso,32.34,27.11,42949532.0,36.36
Cafe espresso,32.34,27.08,42949532.0,36.21
Cafe espresso,32.34,27.04,42949532.0,36.12
Cafe espresso,32.34,27.03,42949532.0,36.49
Cafe espresso,32.34,27.06,42949532.0,37.03
Cafe espresso,32.35,27.11,42949532.0,37.45
Cafe espresso,32.35,27.09,42949532.0,36.9
Cafe espresso,32.35,27.04,42949532.0,36.58
Cafe espresso,32.35,27.09,42949532.0,37.15
Cafe espresso,32.35,27.23,42949532.0,37.91
Cafe espresso,32.35,27.28,42949532.0,37.75
Cafe espresso,32.35,27.33,42949532.0,38.22
Cafe espresso,32.35,27.41,42949532.0,38.08
Cafe espresso,32.34,27.4,42949532.0,37.38
Cafe espresso,32.35,27.31,42949532.0,36.55
Cafe espresso,32.35,27.19,42949532.0,35.9
Cafe espresso,32.35,27.07,42949532.0,36.09
Cafe espresso,32.35,27.05,42949532.0,35.9
Cafe espresso,32.35,26.98,42949532.0,35.81
Cafe espresso,32.35,26.95,42949532.0,36.12
Cafe espresso,32.35,26.99,42949532.0,36.15
Cafe espresso,32.36,26.97,42949532.0,36.18
Cafe espresso,32.36,26.98,42949532.0,36.06
Cafe espresso,32.36,26.98,42949532.0,36.61
Cafe espresso,32.36,27.03,42949532.0,36.55
Cafe espresso,32.36,27.0,42949532.0,36.55
Cafe espresso,32.36,27.0,42949532.0,36.99
Cafe espresso,32.37,27.02,42949532.0,36.58
Cafe espresso,32.37,26.93,42949532.0,35.63
Cafe espresso,32.37,26.84,42949532.0,35.49
Cafe espresso,32.37,26.78,42949532.0,35.61
Cafe espresso,32.38,26.82,42949532.0,36.61
Cafe espresso,32.38,26.91,42949532.0,37.03
Cafe espresso,32.38,27.03,42949532.0,37.78
Cafe espresso,32.38,27.16,42949532.0,37.61
Cafe espresso,32.38,27.2,42949532.0,37.35
Cafe espresso,32.37,27.18,42949532.0,37.03
Cafe espresso,32.37,27.18,42949532.0,37.38
Cafe espresso,32.37,27.26,42949532.0,37.85
Cafe espresso,32.37,27.33,42949532.0,38.22
Cafe espresso,32.37,27.38,42949532.0,38.53
Cafe espresso,32.38,27.5,42949532.0,39.17
Cafe espresso,32.37,27.55,42949532.0,38.81
Cafe espresso,32.37,27.46,42949532.0,37.98
Cafe espresso,32.38,27.38,42949532.0,37.75
Cafe espresso,32.38,27.34,42949532.0,37.91
Cafe espresso,32.38,27.32,42949532.0,37.81
Cafe espresso,32.38,27.24,42949532.0,37.15
Cafe espresso,32.39,27.12,42949532.0,36.06
Cafe espresso,32.39,27.05,42949532.0,35.9
Cafe espresso,32.39,27.08,42949532.0,36.64
Cafe espresso,32.39,27.15,42949532.0,36.9
Cafe espresso,32.39,27.17,42949532.0,37.15
Cafe espresso,32.39,27.18,42949532.0,37.29
Cafe espresso,32.39,27.14,42949532.0,36.71
Cafe espresso,32.39,27.12,42949532.0,36.36
Cafe espresso,32.4,27.06,42949532.0,36.24
Cafe espresso,32.4,27.02,42949532.0,35.97
Cafe espresso,32.4,27.01,42949532.0,36.15
Cafe espresso,32.4,27.02,42949532.0,36.52
Cafe espresso,32.39,27.06,42949532.0,37.03
Cafe espresso,32.4,27.12,42949532.0,37.29
Cafe espresso,32.39,27.16,42949532.0,37.45
Cafe espresso,32.39,27.21,42949532.0,37.68
Cafe espresso,32.39,27.25,42949532.0,37.58
Cafe espresso,32.39,27.25,42949532.0,37.78
Cafe espresso,32.39,27.28,42949532.0,38.19
Cafe espresso,32.39,27.32,42949532.0,38.32
Cafe espresso,32.4,27.32,42949532.0,38.12
Cafe espresso,32.4,27.26,42949532.0,37.42
Cafe espresso,32.4,27.19,42949532.0,37.38
Cafe espresso,32.4,27.17,42949532.0,37.03
Cafe espresso,32.4,27.11,42949532.0,36.77
Cafe espresso,32.4,27.11,42949532.0,37.09
Cafe espresso,32.41,27.14,42949532.0,37.42
Cafe espresso,32.41,27.15,42949532.0,37.06
Cafe espresso,32.41,27.12,42949532.0,36.8
Cafe espresso,32.42,27.06,42949532.0,36.36
Cafe espresso,32.42,26.98,42949532.0,35.87
Cafe espresso,32.42,26.9,42949532.0,35.49
Cafe espresso,32.42,26.94,42949532.0,36.15
Cafe espresso,32.42,27.04,42949532.0,36.61
Cafe espresso,32.42,27.06,42949532.0,36.61
Cafe espresso,32.42,27.04,42949532.0,36.61
Cafe espresso,32.42,27.0,42949532.0,36.33
Cafe espresso,32.43,26.96,42949532.0,36.36
Cafe espresso,32.43,26.95,42949532.0,36.58
Cafe espresso,32.43,26.95,42949532.0,36.49
Cafe espresso,32.43,26.93,42949532.0,36.18
Cafe espresso,32.43,26.94,42949532.0,36.8
Cafe espresso,32.43,27.05,42949532.0,37.75
Cafe espresso,32.43,27.18,42949532.0,38.29
Cafe espresso,32.43,27.29,42949532.0,38.5
Cafe espresso,32.43,27.32,42949532.0,38.25
Cafe espresso,32.43,27.24,42949532.0,37.51
Cafe espresso,32.43,27.14,42949532.0,36.83
Cafe espresso,32.43,27.04,42949532.0,36.58
Cafe espresso,32.43,26.98,42949532.0,36.21
Cafe espresso,32.43,26.97,42949532.0,36.8
Cafe espresso,32.44,27.03,42949532.0,37.15
Cafe espresso,32.44,27.02,42949532.0,36.43
Cafe espresso,32.44,26.9,42949532.0,35.9
Cafe espresso,32.44,26.8,42949532.0,35.49
Cafe espresso,32.44,26.81,42949532.0,36.03
Cafe espresso,32.44,26.9,42949532.0,36.99
Cafe espresso,32.44,27.0,42949532.0,37.15
Cafe espresso,32.44,27.03,42949532.0,36.87
Cafe espresso,32.44,27.06,42949532.0,37.12
Cafe espresso,32.45,27.14,42949532.0,37.45
Cafe espresso,32.44,27.2,42949532.0,38.05
Cafe espresso,32.44,27.23,42949532.0,38.36
Cafe espresso,32.45,27.28,42949532.0,38.71
Cafe espresso,32.44,27.36,42949532.0,38.67
Cafe espresso,32.45,27.35,42949532.0,38.88
Cafe espresso,32.45,27.38,42949532.0,39.53
Cafe espresso,32.45,27.41,42949532.0,39.13
Cafe espresso,32.45,27.38,42949532.0,38.6
Cafe espresso,32.45,27.37,42949532.0,38.85
Cafe espresso,32.45,27.42,42949532.0,39.13
Cafe espresso,32.45,27.4,42949532.0,38.6
Cafe espresso,32.45,27.38,42949532.0,38.71
Cafe espresso,32.46,27.38,42949532.0,38.63
Cafe espresso,32.46,27.36,42949532.0,38.19
Cafe espresso,32.46,27.33,42949532.0,37.78
Cafe espresso,32.46,27.26,42949532.0,37.65
Cafe espresso,32.46,27.28,42949532.0,38.36
Cafe espresso,32.46,27.36,42949532.0,38.85
Cafe espresso,32.46,27.37,42949532.0,38.67
Cafe espresso,32.46,27.33,42949532.0,38.6
Cafe espresso,32.45,27.36,42949532.0,39.46
Cafe espresso,32.46,27.43,42949532.0,39.83
Cafe espresso,32.46,27.48,42949532.0,40.39
Cafe espresso,32.46,27.48,42949532.0,40.47
Cafe espresso,32.45,27.49,42949532.0,40.51
Cafe espresso,32.45,27.46,42949532.0,40.35
Cafe espresso,32.45,27.44,42949532.0,40.43
Cafe espresso,32.45,27.43,42949532.0,39.71
Cafe espresso,32.46,27.34,42949532.0,39.46
Cafe espresso,32.46,27.33,42949532.0,39.35
Cafe espresso,32.46,27.31,42949532.0,38.74
Cafe espresso,32.46,27.23,42949532.0,38.74
Cafe espresso,32.46,27.21,42949532.0,39.13
Cafe espresso,32.46,27.23,42949532.0,39.46
Cafe espresso,32.46,27.26,42949532.0,39.79
Cafe espresso,32.46,27.29,42949532.0,39.75
Cafe espresso,32.46,27.33,42949532.0,40.2
Cafe espresso,32.46,27.41,42949532.0,40.47
Cafe espresso,32.46,27.45,42949532.0,41.09
Cafe espresso,32.46,27.51,42949532.0,41.45
Cafe espresso,32.46,27.57,42949532.0,41.69
Cafe espresso,32.46,27.59,42949532.0,41.73
Cafe espresso,32.46,27.56,42949532.0,40.97
Cafe espresso,32.46,27.47,42949532.0,39.64
Cafe espresso,32.46,27.34,42949532.0,38.67
Cafe espresso,32.46,27.23,42949532.0,38.67
Cafe espresso,32.47,27.16,42949532.0,38.36
Cafe espresso,32.47,27.12,42949532.0,38.36
Cafe espresso,32.47,27.24,42949532.0,39.38
Cafe espresso,32.47,27.39,42949532.0,39.86
Cafe espresso,32.47,27.44,42949532.0,39.71
Cafe espresso,32.47,27.43,42949532.0,40.2
Cafe espresso,32.47,27.43,42949532.0,40.09
Cafe espresso,32.47,27.39,42949532.0,39.24
Cafe espresso,32.47,27.28,42949532.0,38.78
Cafe espresso,32.48,27.21,42949532.0,38.92
Cafe espresso,32.48,27.21,42949532.0,38.78
Cafe espresso,32.48,27.21,42949532.0,38.25
