Label,Temperatura,Humedad,ResistenciaGas
Aire neutral,28.23,42.9,144.71
Aire neutral,28.25,42.88,144.84
Aire neutral,28.28,42.84,144.1
Aire neutral,28.33,42.83,143.38
Aire neutral,28.38,42.78,143.38
Aire neutral,28.41,42.72,143.5
Aire neutral,28.42,42.67,143.38
Aire neutral,28.43,42.63,143.26
Aire neutral,28.45,42.59,142.9
Aire neutral,28.46,42.54,143.62
Aire neutral,28.48,42.52,143.74
Aire neutral,28.5,42.48,142.78
Aire neutral,28.52,42.44,142.54
Aire neutral,28.55,42.4,142.42
Aire neutral,28.57,42.36,142.18
Aire neutral,28.61,42.31,140.89
Aire neutral,28.63,42.26,141.36
Aire neutral,28.65,42.22,141.12
Aire neutral,28.66,42.19,141.71
Aire neutral,28.69,42.14,141.48
Aire neutral,28.72,42.09,141.59
Aire neutral,28.75,42.05,142.06
Aire neutral,28.76,41.98,141.36
Aire neutral,28.77,41.92,141.83
Aire neutral,28.78,41.89,142.18
Aire neutral,28.79,41.85,141.01
Aire neutral,28.78,41.82,141.12
Aire neutral,28.78,41.79,141.12
Aire neutral,28.78,41.79,141.83
Aire neutral,28.78,41.76,141.36
Aire neutral,28.77,41.75,141.71
Aire neutral,28.77,41.75,142.06
Aire neutral,28.76,41.74,141.01
Aire neutral,28.75,41.72,140.54
Aire neutral,28.75,41.72,141.59
Aire neutral,28.76,41.73,142.06
Aire neutral,28.76,41.73,142.3
Aire neutral,28.77,41.69,142.9
Aire neutral,28.78,41.69,142.9
Aire neutral,28.79,41.68,143.38
Aire neutral,28.8,41.68,143.14
Aire neutral,28.83,41.66,142.78
Aire neutral,28.84,41.63,142.54
Aire neutral,28.85,41.61,142.9
Aire neutral,28.86,41.6,142.78
Aire neutral,28.86,41.57,142.18
Aire neutral,28.86,41.56,142.66
Aire neutral,28.86,41.55,142.42
Aire neutral,28.87,41.55,142.18
Aire neutral,28.88,41.52,141.95
Aire neutral,28.88,41.5,142.42
Aire neutral,28.88,41.51,142.54
Aire neutral,28.88,41.49,141.71
Aire neutral,28.87,41.48,142.42
Aire neutral,28.87,41.47,142.66
Aire neutral,28.87,41.48,142.06
Aire neutral,28.87,41.48,142.42
Aire neutral,28.88,41.48,141.83
Aire neutral,28.91,41.48,141.59
Aire neutral,28.92,41.46,141.95
Aire neutral,28.93,41.43,140.77
Aire neutral,28.94,41.42,141.12
Aire neutral,28.94,41.4,141.36
Aire neutral,28.94,41.4,141.24
Aire neutral,28.93,41.39,141.71
Aire neutral,28.93,41.37,142.18
Aire neutral,28.92,41.38,141.83
Aire neutral,28.91,41.38,142.06
Aire neutral,28.91,41.38,142.42
Aire neutral,28.9,41.38,142.3
Aire neutral,28.9,41.39,141.83
Aire neutral,28.89,41.4,142.54
Aire neutral,28.89,41.41,142.18
Aire neutral,28.88,41.4,142.42
Aire neutral,28.88,41.41,142.42
Aire neutral,28.88,41.41,142.66
Aire neutral,28.87,41.43,142.3
Aire neutral,28.87,41.43,142.66
Aire neutral,28.87,41.43,142.42
Aire neutral,28.87,41.42,141.71
Aire neutral,28.88,41.41,141.71
Aire neutral,28.88,41.42,141.59
Aire neutral,28.88,41.42,141.24
Aire neutral,28.88,41.41,140.89
Aire neutral,28.89,41.41,141.24
Aire neutral,28.89,41.39,141.71
Aire neutral,28.89,41.4,141.83
Aire neutral,28.89,41.39,140.89
Aire neutral,28.92,41.4,140.31
Aire neutral,28.96,41.38,141.24
Aire neutral,28.97,41.36,141.24
Aire neutral,28.97,41.34,140.54
Aire neutral,28.96,41.31,141.24
Aire neutral,28.95,41.31,141.12
Aire neutral,28.96,41.3,141.71
Aire neutral,28.97,41.31,141.95
Aire neutral,28.98,41.28,141.24
Aire neutral,29.0,41.27,141.12
Aire neutral,29.02,41.26,141.24
Aire neutral,29.03,41.23,141.83
Aire neutral,29.03,41.2,140.77
Aire neutral,29.04,41.19,140.89
Aire neutral,29.06,41.18,140.2
Aire neutral,29.1,41.16,141.24
Aire neutral,29.11,41.12,140.43
Aire neutral,29.12,41.08,140.31
Aire neutral,29.13,41.07,139.74
Aire neutral,29.14,41.03,140.31
Aire neutral,29.15,41.01,139.62
Aire neutral,29.15,40.98,139.97
Aire neutral,29.16,40.96,139.74
Aire neutral,29.17,40.96,140.31
Aire neutral,29.17,40.93,140.54
Aire neutral,29.17,40.91,139.85
Aire neutral,29.19,40.89,139.74
Aire neutral,29.21,40.89,140.08
Aire neutral,29.23,40.86,139.97
Aire neutral,29.25,40.85,140.54
Aire neutral,29.28,40.81,139.17
Aire neutral,29.31,40.79,139.28
Aire neutral,29.33,40.76,139.51
Aire neutral,29.33,40.71,139.4
Aire neutral,29.33,40.68,139.4
Aire neutral,29.34,40.68,139.62
Aire neutral,29.34,40.64,138.83
Aire neutral,29.34,40.63,139.05
Aire neutral,29.35,40.62,139.74
Aire neutral,29.37,40.59,139.28
Aire neutral,29.39,40.58,138.72
Aire neutral,29.43,40.55,138.15
Aire neutral,29.45,40.51,137.71
Aire neutral,29.47,40.47,137.6
Aire neutral,29.48,40.42,138.15
Aire neutral,29.5,40.39,138.04
Aire neutral,29.5,40.34,137.82
Aire neutral,29.51,40.3,138.15
Aire neutral,29.51,40.28,137.93
Aire neutral,29.51,40.23,137.16
Aire neutral,29.51,40.23,137.6
Aire neutral,29.51,40.2,137.38
Aire neutral,29.5,40.19,137.38
Aire neutral,29.49,40.19,137.27
Aire neutral,29.49,40.19,137.71
Aire neutral,29.49,40.18,137.49
Aire neutral,29.48,40.18,137.27
Aire neutral,29.47,40.18,136.39
Aire neutral,29.47,40.19,137.04
Aire neutral,29.46,40.19,136.61
Aire neutral,29.45,40.2,136.94
Aire neutral,29.44,40.2,136.17
Aire neutral,29.43,40.21,136.28
Aire neutral,29.42,40.22,136.5
Aire neutral,29.41,40.23,137.04
Aire neutral,29.4,40.24,137.27
Aire neutral,29.39,40.24,137.16
Aire neutral,29.38,40.26,137.04
Aire neutral,29.37,40.27,137.6
Aire neutral,29.37,40.28,137.04
Aire neutral,29.38,40.28,137.38
Aire neutral,29.39,40.27,137.49
Aire neutral,29.39,40.26,137.82
Aire neutral,29.38,40.27,136.94
Aire neutral,29.37,40.26,137.49
Aire neutral,29.37,40.27,137.71
Aire neutral,29.36,40.27,136.61
Aire neutral,29.35,40.28,136.83
Aire neutral,29.34,40.27,136.5
Aire neutral,29.32,40.28,136.5
Aire neutral,29.3,40.26,134.99
Aire neutral,29.27,40.25,134.14
Aire neutral,29.25,40.26,133.51
Aire neutral,29.22,40.28,133.61
Aire neutral,29.2,40.31,133.82
Aire neutral,29.17,40.33,133.82
Aire neutral,29.16,40.37,133.93
Aire neutral,29.14,40.41,135.09
Aire neutral,29.12,40.43,134.35
Aire neutral,29.11,40.48,134.24
Aire neutral,29.1,40.5,135.2
Aire neutral,29.09,40.53,135.95
Aire neutral,29.07,40.56,135.31
Aire neutral,29.06,40.59,135.09
Aire neutral,29.06,40.62,136.06
Aire neutral,29.05,40.62,137.38
Aire neutral,29.03,40.61,138.15
Aire neutral,29.0,40.59,137.6
Aire neutral,28.98,40.62,138.27
Aire neutral,28.98,40.65,137.71
Aire neutral,28.97,40.67,137.71
Aire neutral,28.96,40.68,137.93
Aire neutral,28.94,40.71,138.49
Aire neutral,28.93,40.74,138.72
Aire neutral,28.91,40.79,137.82
Aire neutral,28.9,40.82,138.94
Aire neutral,28.89,40.87,138.15
Aire neutral,28.89,40.9,138.6
Aire neutral,28.89,40.93,138.83
Aire neutral,28.89,40.97,138.6
Aire neutral,28.89,41.0,138.49
Aire neutral,28.88,41.01,138.6
Aire neutral,28.87,41.04,138.83
Aire neutral,28.87,41.05,138.04
Aire neutral,28.87,41.06,138.6
Aire neutral,28.86,41.06,138.94
Aire neutral,28.86,41.05,138.04
Aire neutral,28.86,41.05,138.15
Aire neutral,28.86,41.04,138.38
Aire neutral,28.86,41.02,137.82
Aire neutral,28.86,41.03,138.04
Aire neutral,28.86,41.03,137.82
Aire neutral,28.86,41.01,138.27
Aire neutral,28.86,41.02,138.27
Aire neutral,28.85,41.02,138.04
Aire neutral,28.87,41.01,138.6
Aire neutral,28.88,41.0,138.15
Aire neutral,28.89,41.0,138.49
Aire neutral,28.9,40.98,138.27
Aire neutral,28.91,40.98,138.27
Aire neutral,28.93,40.97,138.72
Aire neutral,28.94,40.93,138.38
Aire neutral,28.95,40.93,138.38
Aire neutral,28.96,40.93,137.82
Aire neutral,28.97,40.9,138.04
Aire neutral,28.97,40.9,138.6
Aire neutral,28.97,40.88,138.72
Aire neutral,28.98,40.87,138.72
Aire neutral,28.99,40.86,138.6
Aire neutral,29.0,40.83,138.27
Aire neutral,28.99,40.82,139.05
Aire neutral,28.99,40.81,139.28
Aire neutral,28.99,40.79,138.6
Aire neutral,28.99,40.8,138.94
Aire neutral,28.99,40.78,138.6
Aire neutral,28.99,40.75,138.83
Aire neutral,28.99,40.75,138.49
Aire neutral,28.98,40.73,139.28
Aire neutral,28.97,40.73,138.72
Aire neutral,28.97,40.74,139.97
Aire neutral,28.96,40.73,139.28
Aire neutral,28.95,40.74,139.4
Aire neutral,28.94,40.74,139.97
Aire neutral,28.93,40.75,139.85
Aire neutral,28.92,40.76,140.2
Aire neutral,28.91,40.78,139.97
Aire neutral,28.9,40.79,139.51
Aire neutral,28.89,40.81,139.85
Aire neutral,28.91,40.83,140.54
Aire neutral,28.94,40.83,139.74
Aire neutral,28.97,40.83,139.4
Aire neutral,29.0,40.83,138.83
Aire neutral,29.02,40.81,139.74
Aire neutral,29.03,40.77,139.97
Aire neutral,29.03,40.74,140.08
Aire neutral,29.04,40.7,139.74
Aire neutral,29.07,40.67,139.62
Aire neutral,29.1,40.64,139.74
Aire neutral,29.12,40.61,139.51
Aire neutral,29.14,40.57,139.74
Aire neutral,29.16,40.54,139.74
Aire neutral,29.18,40.5,139.28
Aire neutral,29.21,40.48,138.94
Aire neutral,29.25,40.41,138.83
Aire neutral,29.28,40.39,138.94
Aire neutral,29.3,40.34,138.6
Aire neutral,29.32,40.29,138.94
Aire neutral,29.34,40.25,138.15
Aire neutral,29.35,40.22,138.72
Aire neutral,29.36,40.18,139.17
Aire neutral,29.37,40.13,138.72
Aire neutral,29.38,40.11,138.27
Aire neutral,29.4,40.07,138.6
Aire neutral,29.43,40.04,138.27
Aire neutral,29.44,40.01,138.38
Aire neutral,29.43,39.97,138.38
Aire neutral,29.42,39.94,138.72
Aire neutral,29.42,39.9,138.72
Aire neutral,29.41,39.89,138.49
Aire neutral,29.41,39.87,138.94
Aire neutral,29.4,39.86,138.94
Aire neutral,29.4,39.85,139.85
Aire neutral,29.39,39.83,139.17
Aire neutral,29.39,39.81,139.62
Aire neutral,29.39,39.81,139.74
Aire neutral,29.38,39.8,138.83
Aire neutral,29.37,39.8,138.72
Aire neutral,29.36,39.82,138.94
Aire neutral,29.36,39.85,137.71
Aire neutral,29.35,39.85,137.71
Aire neutral,29.35,39.88,137.82
Aire neutral,29.35,39.9,137.93
Aire neutral,29.34,39.94,137.93
Aire neutral,29.33,39.96,137.82
Aire neutral,29.33,39.97,137.6
Aire neutral,29.33,39.98,137.71
Aire neutral,29.32,40.0,137.38
Aire neutral,29.32,40.02,137.6
Aire neutral,29.32,40.03,137.38
Aire neutral,29.32,40.03,137.16
Aire neutral,29.33,40.03,138.04
Aire neutral,29.33,40.02,137.93
Aire neutral,29.34,40.03,137.71
Aire neutral,29.35,40.03,137.93
Aire neutral,29.35,40.02,137.27
Aire neutral,29.36,40.02,138.04
Aire neutral,29.38,40.01,137.16
Aire neutral,29.42,40.01,137.04
Aire neutral,29.45,39.97,137.04
Aire neutral,29.49,39.94,137.04
Aire neutral,29.51,39.88,137.16
Aire neutral,29.54,39.85,136.39
Aire neutral,29.56,39.8,136.39
Aire neutral,29.58,39.75,136.94
Aire neutral,29.59,39.72,136.5
Aire neutral,29.6,39.68,136.39
Aire neutral,29.6,39.66,137.04
Aire neutral,29.61,39.63,136.61
Aire neutral,29.62,39.6,136.61
Aire neutral,29.62,39.58,136.94
Aire neutral,29.61,39.57,136.61
Aire neutral,29.61,39.56,136.83
Aire neutral,29.6,39.54,136.94
Aire neutral,29.6,39.55,136.72
Aire neutral,29.61,39.57,136.94
Aire neutral,29.62,39.57,137.04
Aire neutral,29.62,39.57,137.27
Aire neutral,29.62,39.57,137.27
Aire neutral,29.62,39.58,137.04
Aire neutral,29.62,39.57,137.16
Aire neutral,29.63,39.57,136.83
Aire neutral,29.64,39.57,136.72
Aire neutral,29.67,39.56,135.95
Aire neutral,29.71,39.54,135.63
Aire neutral,29.74,39.5,135.31
Aire neutral,29.78,39.48,135.95
Aire neutral,29.8,39.43,135.63
Aire neutral,29.82,39.37,135.63
Aire neutral,29.83,39.32,136.72
Aire neutral,29.83,39.26,136.5
Aire neutral,29.83,39.21,136.5
Aire neutral,29.84,39.18,138.72
Aire neutral,29.86,39.14,137.38
Aire neutral,29.86,39.11,137.49
Aire neutral,29.86,39.06,137.04
Aire neutral,29.85,39.04,136.83
Aire neutral,29.84,39.02,138.83
Aire neutral,29.85,39.0,137.04
Aire neutral,29.85,38.99,137.27
Aire neutral,29.84,38.97,137.49
Aire neutral,29.83,38.97,137.82
Aire neutral,29.83,38.96,137.82
Aire neutral,29.82,38.95,138.04
Aire neutral,29.8,38.95,138.94
Aire neutral,29.79,38.95,138.15
Aire neutral,29.77,38.98,138.38
Aire neutral,29.76,38.99,138.49
Aire neutral,29.75,39.0,138.72
Aire neutral,29.73,39.02,138.83
Aire neutral,29.72,39.02,139.05
Aire neutral,29.7,39.02,139.17
Aire neutral,29.69,39.04,139.05
Aire neutral,29.68,39.06,139.4
Aire neutral,29.67,39.05,139.62
Aire neutral,29.67,39.09,139.28
Aire neutral,29.67,39.12,139.17
Aire neutral,29.66,39.13,138.6
Aire neutral,29.66,39.15,138.94
Aire neutral,29.65,39.17,137.93
Aire neutral,29.67,39.19,138.15
Aire neutral,29.68,39.19,138.15
Aire neutral,29.69,39.19,138.04
Aire neutral,29.71,39.17,138.04
Aire neutral,29.73,39.17,137.38
Aire neutral,29.75,39.15,138.15
Aire neutral,29.75,39.13,137.82
Aire neutral,29.75,39.11,138.15
Aire neutral,29.75,39.11,138.15
Aire neutral,29.75,39.1,138.15
Aire neutral,29.74,39.09,138.49
Aire neutral,29.72,39.09,138.94
Aire neutral,29.72,39.1,138.83
Aire neutral,29.71,39.11,138.83
Aire neutral,29.71,39.11,138.27
Aire neutral,29.72,39.13,137.71
Aire neutral,29.75,39.15,136.83
Aire neutral,29.78,39.15,136.83
Aire neutral,29.8,39.14,136.28
Aire neutral,29.81,39.13,136.28
Aire neutral,29.83,39.1,136.83
Aire neutral,29.86,39.08,136.61
Aire neutral,29.87,39.06,135.63
Aire neutral,29.88,39.01,136.5
Aire neutral,29.9,39.0,137.27
Aire neutral,29.92,38.98,135.31
Aire neutral,29.94,38.95,137.71
Aire neutral,29.93,38.91,135.52
Aire neutral,29.93,38.89,137.82
Aire neutral,29.92,38.87,134.77
Aire neutral,29.92,38.87,135.74
Aire neutral,29.92,38.86,134.77
Aire neutral,29.92,38.87,134.77
Aire neutral,29.91,38.85,136.06
Aire neutral,29.9,38.88,137.27
Aire neutral,29.88,38.89,135.41
Aire neutral,29.86,38.91,135.95
Aire neutral,29.85,38.93,136.83
Aire neutral,29.84,38.93,136.17
Aire neutral,29.83,38.95,136.28
Aire neutral,29.82,38.95,135.74
Aire neutral,29.82,38.99,136.06
Aire neutral,29.82,39.01,135.95
Aire neutral,29.82,39.01,136.06
Aire neutral,29.82,39.03,135.09
Aire neutral,29.84,39.04,135.85
Aire neutral,29.84,39.03,135.31
Aire neutral,29.85,39.02,135.41
Aire neutral,29.83,39.01,135.41
Aire neutral,29.81,39.02,135.63
Aire neutral,29.79,39.03,136.06
Aire neutral,29.76,39.03,136.06
Aire neutral,29.74,39.05,135.63
Aire neutral,29.73,39.08,136.28
Aire neutral,29.71,39.11,135.52
Aire neutral,29.71,39.13,136.28
Aire neutral,29.71,39.14,136.17
Aire neutral,29.7,39.15,136.06
Aire neutral,29.69,39.18,136.17
Aire neutral,29.67,39.2,136.39
Aire neutral,29.66,39.21,136.28
Aire neutral,29.66,39.22,136.17
Aire neutral,29.66,39.25,135.52
Aire neutral,29.66,39.25,136.5
Aire neutral,29.66,39.25,136.61
Aire neutral,29.66,39.27,136.06
Aire neutral,29.66,39.26,136.5
Aire neutral,29.67,39.27,135.95
Aire neutral,29.67,39.25,136.72
Aire neutral,29.67,39.26,136.61
Aire neutral,29.67,39.28,138.49
Aire neutral,29.67,39.28,136.72
Aire neutral,29.66,39.27,136.5
Aire neutral,29.65,39.29,136.94
Aire neutral,29.64,39.3,136.72
Aire neutral,29.64,39.3,136.5
Aire neutral,29.65,39.3,136.72
Aire neutral,29.66,39.31,136.39
Aire neutral,29.67,39.31,137.49
Aire neutral,29.7,39.32,136.17
Aire neutral,29.72,39.3,136.06
Aire neutral,29.73,39.28,136.06
Aire neutral,29.74,39.26,135.74
Aire neutral,29.74,39.24,136.72
Aire neutral,29.74,39.23,136.06
Aire neutral,29.74,39.22,135.85
Aire neutral,29.74,39.22,135.2
Aire neutral,29.73,39.23,134.88
Aire neutral,29.73,39.22,135.63
Aire neutral,29.74,39.23,134.77
Aire neutral,29.75,39.23,135.31
Aire neutral,29.75,39.22,135.31
Aire neutral,29.76,39.22,135.2
Aire neutral,29.77,39.21,135.09
Aire neutral,29.77,39.19,135.52
Aire neutral,29.77,39.19,135.41
Aire neutral,29.77,39.18,135.52
Aire neutral,29.76,39.17,135.74
Aire neutral,29.76,39.16,134.88
Aire neutral,29.75,39.17,135.09
Aire neutral,29.74,39.18,134.88
Aire neutral,29.74,39.18,135.2
Aire neutral,29.74,39.18,135.31
Aire neutral,29.75,39.18,134.66
Aire neutral,29.75,39.17,136.39
Aire neutral,29.76,39.19,134.24
Aire neutral,29.8,39.17,134.03
Aire neutral,29.84,39.15,133.93
Aire neutral,29.86,39.13,135.74
Aire neutral,29.88,39.09,133.82
Aire neutral,29.87,39.06,133.61
Aire neutral,29.87,39.02,134.66
Aire neutral,29.86,39.01,133.09
Aire neutral,29.84,38.99,133.51
Aire neutral,29.83,38.98,134.45
Aire neutral,29.83,38.98,133.93
Aire neutral,29.84,38.98,133.51
Aire neutral,29.85,38.98,133.93
Aire neutral,29.85,38.97,135.09
Aire neutral,29.85,38.97,133.19
Aire neutral,29.86,38.97,134.45
Aire neutral,29.89,38.99,132.57
Aire neutral,29.91,38.96,132.57
Aire neutral,29.92,38.94,135.63
Aire neutral,29.91,38.93,134.45
Aire neutral,29.91,38.93,132.27
Aire neutral,29.9,38.93,132.47
Aire neutral,29.89,38.93,132.16
Aire neutral,29.88,38.93,132.68
Aire neutral,29.87,38.93,132.88
Aire neutral,29.86,38.95,132.99
Aire neutral,29.84,38.94,133.72
Aire neutral,29.83,38.97,133.3
Aire neutral,29.81,38.97,133.3
Aire neutral,29.8,38.98,133.51
Aire neutral,29.79,38.99,133.72
Aire neutral,29.78,39.01,133.82
Aire neutral,29.76,39.02,133.51
Aire neutral,29.75,39.05,133.3
Aire neutral,29.75,39.06,132.88
Aire neutral,29.75,39.09,133.09
Aire neutral,29.74,39.11,134.66
Aire neutral,29.74,39.11,132.57
Aire neutral,29.74,39.13,134.14
Aire neutral,29.74,39.15,132.99
Aire neutral,29.74,39.16,133.09
Aire neutral,29.75,39.16,133.09
Aire neutral,29.76,39.15,133.93
Aire neutral,29.76,39.17,133.19
Aire neutral,29.77,39.16,132.78
Aire neutral,29.77,39.15,133.51
Aire neutral,29.77,39.15,132.78
Aire neutral,29.77,39.16,132.99
Aire neutral,29.77,39.13,133.3
Aire neutral,29.77,39.14,134.03
Aire neutral,29.77,39.12,132.99
Aire neutral,29.78,39.13,134.66
Aire neutral,29.79,39.11,135.2
Aire neutral,29.79,39.1,133.19
Aire neutral,29.8,39.09,131.96
Aire neutral,29.83,39.08,133.4
Aire neutral,29.86,39.06,132.78
Aire neutral,29.89,39.02,130.85
Aire neutral,29.91,38.99,131.76
Aire neutral,29.92,38.95,131.35
Aire neutral,29.93,38.91,133.3
Aire neutral,29.93,38.89,133.51
Aire neutral,29.92,38.86,133.51
Aire neutral,29.91,38.86,131.35
Aire neutral,29.9,38.85,131.76
Aire neutral,29.9,38.84,131.65
Aire neutral,29.9,38.84,131.86
Aire neutral,29.9,38.85,131.76
Aire neutral,29.92,38.84,132.37
Aire neutral,29.94,38.85,131.55
Aire neutral,29.96,38.84,131.25
Aire neutral,29.98,38.82,130.65
Aire neutral,30.0,38.8,130.15
Aire neutral,30.03,38.77,133.09
Aire neutral,30.06,38.75,130.65
Aire neutral,30.09,38.71,131.65
Aire neutral,30.12,38.68,131.15
Aire neutral,30.14,38.64,131.25
Aire neutral,30.16,38.61,131.15
Aire neutral,30.17,38.56,131.65
Aire neutral,30.18,38.54,131.35
Aire neutral,30.19,38.5,130.15
Aire neutral,30.22,38.47,131.65
Aire neutral,30.25,38.44,131.15
Aire neutral,30.27,38.39,130.35
Aire neutral,30.29,38.35,130.75
Aire neutral,30.31,38.31,129.06
Aire neutral,30.31,38.28,131.15
Aire neutral,30.32,38.24,130.55
Aire neutral,30.32,38.2,130.55
Aire neutral,30.32,38.18,131.05
Aire neutral,30.32,38.17,130.15
Aire neutral,30.32,38.16,130.85
Aire neutral,30.33,38.14,130.95
Aire neutral,30.34,38.13,130.55
Aire neutral,30.33,38.11,130.85
Aire neutral,30.32,38.1,131.35
Aire neutral,30.31,38.11,131.25
Aire neutral,30.31,38.09,131.25
Aire neutral,30.3,38.1,131.76
Aire neutral,30.28,38.1,131.65
Aire neutral,30.27,38.1,130.55
Aire neutral,30.26,38.11,130.65
Aire neutral,30.25,38.13,131.55
Aire neutral,30.24,38.14,130.55
Aire neutral,30.22,38.14,131.86
Aire neutral,30.21,38.17,131.86
Aire neutral,30.19,38.19,132.06
Aire neutral,30.18,38.2,132.57
Aire neutral,30.17,38.23,132.57
Aire neutral,30.16,38.23,130.85
Aire neutral,30.15,38.24,130.55
Aire neutral,30.14,38.26,131.35
Aire neutral,30.13,38.29,133.72
Aire neutral,30.11,38.3,131.25
Aire neutral,30.1,38.3,132.47
Aire neutral,30.08,38.34,131.65
Aire neutral,30.07,38.36,131.96
Aire neutral,30.06,38.38,133.19
Aire neutral,30.04,38.4,133.4
Aire neutral,30.03,38.41,133.09
Aire neutral,30.02,38.43,131.86
Aire neutral,30.01,38.46,131.45
Aire neutral,29.99,38.47,131.55
Aire neutral,29.98,38.5,133.93
Aire neutral,29.96,38.51,133.61
Aire neutral,29.94,38.52,132.37
Aire neutral,29.91,38.54,133.61
Aire neutral,29.88,38.58,132.47
Aire neutral,29.86,38.6,133.3
Aire neutral,29.83,38.64,132.68
Aire neutral,29.81,38.68,133.3
Aire neutral,29.79,38.71,133.72
Aire neutral,29.77,38.74,133.93
Aire neutral,29.74,38.76,134.14
Aire neutral,29.71,38.81,134.66
Aire neutral,29.68,38.85,134.03
Aire neutral,29.66,38.89,134.24
Aire neutral,29.64,38.93,134.88
Aire neutral,29.63,38.95,133.72
Aire neutral,29.61,39.0,134.66
Aire neutral,29.59,39.04,134.03
Aire neutral,29.58,39.09,134.77
Aire neutral,29.56,39.12,133.93
Aire neutral,29.55,39.16,134.35
Aire neutral,29.53,39.18,134.88
Aire neutral,29.52,39.21,134.88
Aire neutral,29.51,39.27,135.09
Aire neutral,29.49,39.29,134.88
Aire neutral,29.48,39.32,135.09
Aire neutral,29.47,39.36,134.88
Aire neutral,29.45,39.38,135.2
Aire neutral,29.44,39.43,135.52
Aire neutral,29.43,39.45,135.85
Aire neutral,29.42,39.47,135.85
Aire neutral,29.41,39.49,135.31
Aire neutral,29.39,39.52,135.85
Aire neutral,29.38,39.54,134.99
Aire neutral,29.37,39.56,135.74
Aire neutral,29.35,39.57,136.39
Aire neutral,29.33,39.58,137.16
Aire neutral,29.31,39.59,136.61
Aire neutral,29.3,39.62,136.83
Aire neutral,29.29,39.64,136.72
Aire neutral,29.29,39.66,136.5
Aire neutral,29.28,39.68,137.16
Aire neutral,29.27,39.69,137.16
Aire neutral,29.26,39.7,137.49
Aire neutral,29.25,39.72,137.16
Aire neutral,29.23,39.73,137.16
Aire neutral,29.21,39.77,137.93
Aire neutral,29.2,39.81,137.27
Aire neutral,29.19,39.84,137.27
Aire neutral,29.18,39.86,137.16
Aire neutral,29.17,39.88,137.27
Aire neutral,29.17,39.9,137.93
Aire neutral,29.16,39.92,137.38
Aire neutral,29.15,39.94,137.38
Aire neutral,29.15,39.97,137.71
Aire neutral,29.14,39.99,137.93
Aire neutral,29.15,40.02,137.27
Aire neutral,29.15,40.02,137.82
Aire neutral,29.15,40.02,137.38
Aire neutral,29.15,40.01,138.6
Aire neutral,29.14,40.03,137.49
Aire neutral,29.14,40.04,138.49
Aire neutral,29.13,40.04,138.38
Aire neutral,29.13,40.04,138.6
Aire neutral,29.12,40.06,137.6
Aire neutral,29.12,40.05,138.49
Aire neutral,29.11,40.06,138.15
Aire neutral,29.11,40.07,138.38
Aire neutral,29.1,40.08,138.38
Aire neutral,29.09,40.1,138.49
Aire neutral,29.09,40.11,139.17
Aire neutral,29.08,40.14,138.6
Aire neutral,29.08,40.16,139.62
Aire neutral,29.07,40.15,139.51
Aire neutral,29.06,40.15,139.4
Aire neutral,29.06,40.17,139.74
Aire neutral,29.05,40.18,139.74
Aire neutral,29.05,40.18,139.28
Aire neutral,29.05,40.18,139.28
Aire neutral,29.05,40.18,139.05
Aire neutral,29.04,40.18,139.74
Aire neutral,29.03,40.19,140.66
Aire neutral,29.02,40.19,139.85
Aire neutral,29.02,40.21,140.66
Aire neutral,29.0,40.21,140.77
Aire neutral,29.0,40.22,140.66
Aire neutral,29.0,40.24,141.24
Aire neutral,28.99,40.25,140.89
Aire neutral,28.98,40.27,140.89
Aire neutral,28.97,40.26,141.01
Aire neutral,28.96,40.27,141.24
Aire neutral,28.96,40.28,141.36
Aire neutral,28.95,40.3,140.54
Aire neutral,28.95,40.32,141.01
Aire neutral,28.96,40.32,140.08
Aire neutral,28.97,40.3,140.77
Aire neutral,28.98,40.31,140.89
Aire neutral,28.98,40.31,141.24
Aire neutral,28.99,40.29,140.66
Aire neutral,29.01,40.27,141.36
Aire neutral,29.02,40.24,141.59
Aire neutral,29.03,40.23,142.18
Aire neutral,29.03,40.2,143.02
Aire neutral,29.03,40.17,142.54
Aire neutral,29.02,40.16,143.26
Aire neutral,29.01,40.15,143.02
Aire neutral,29.0,40.13,143.14
Aire neutral,29.0,40.13,144.23
Aire neutral,28.99,40.12,143.5
Aire neutral,28.99,40.12,143.98
Aire neutral,28.98,40.11,143.98
Aire neutral,28.98,40.11,143.62
Aire neutral,28.97,40.13,143.5
Aire neutral,28.97,40.14,143.02
Aire neutral,28.97,40.13,143.74
Aire neutral,28.96,40.15,142.9
Aire neutral,28.96,40.16,142.18
Aire neutral,28.96,40.18,142.3
Aire neutral,28.96,40.18,142.66
Aire neutral,28.96,40.2,143.5
Aire neutral,28.96,40.22,141.71
Aire neutral,28.96,40.22,142.66
Aire neutral,28.96,40.2,142.3
Aire neutral,28.96,40.22,142.18
Aire neutral,28.96,40.21,142.42
Aire neutral,28.97,40.22,143.5
Aire neutral,28.99,40.21,143.38
Aire neutral,29.0,40.2,143.62
Aire neutral,29.0,40.2,143.62
Aire neutral,29.01,40.19,143.86
Aire neutral,29.03,40.16,143.26
Aire neutral,29.05,40.15,142.54
Aire neutral,29.06,40.12,142.9
Aire neutral,29.06,40.12,142.66
Aire neutral,29.05,40.11,143.14
Aire neutral,29.06,40.1,143.14
Aire neutral,29.06,40.1,142.54
Aire neutral,29.05,40.09,142.42
Aire neutral,29.05,40.09,142.9
